round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
42,0.6577,0.6577,0.8044699430465698,0.24021627008914948,0.5749219059944153,0.004819768000715177,0.008368787418136365,0.6009615384615384,0.4956736711990111,0.6809389671361502,0.4919093851132686,0.5924657534246576,0.4803738317757009,0.8445247933884298,0.577354260089686,0.8382502543234995,0.6115702479338843,0.6118488253319714,0.7855153203342619,0.7273180458624128,0.5869565217391305,0.46826758147512865,0.7715129151291513,0.6026044005388415,0.8065714844513984,0.5964912280701754,0.8337073608617595
43,0.6562,0.6562,0.778730571269989,0.2392013669013977,0.5773162245750427,0.004698040889099137,0.008123653962071258,0.604251012145749,0.4969097651421508,0.6766197183098591,0.459546925566343,0.6027397260273972,0.45607476635514016,0.84400826446281,0.5717488789237668,0.8387589013224822,0.628099173553719,0.6067415730337079,0.7827298050139275,0.7198404785643071,0.5815217391304348,0.45381034060279346,0.7712177121771218,0.5864391558149977,0.8169372188539018,0.5672514619883041,0.8332585278276481
44,0.6564,0.6564,0.7911391258239746,0.23823818564414978,0.5798448920249939,0.004710144415527589,0.008109125999381106,0.604251012145749,0.4935105067985167,0.68,0.4563106796116505,0.5958904109589042,0.4616822429906542,0.8409090909090909,0.5577354260089686,0.8420651068158698,0.6115702479338843,0.6138917262512769,0.7827298050139275,0.7203389830508474,0.5597826086956522,0.4435187454055379,0.7709225092250922,0.5893578805568028,0.8196753373753178,0.5906432748538012,0.8312387791741472
45,0.6604,0.6604,0.7521252036094666,0.2344033569097519,0.5818202495574951,0.0044894519198717545,0.007702978616958419,0.6055161943319838,0.4916563658838072,0.6869483568075118,0.45307443365695793,0.5787671232876712,0.4654205607476635,0.84400826446281,0.5510089686098655,0.8438453713123093,0.628099173553719,0.616956077630235,0.7743732590529248,0.730309072781655,0.5543478260869565,0.4413134035775545,0.7688560885608856,0.60619667714414,0.8247604146293761,0.631578947368421,0.8263016157989228
46,0.6672,0.6672,0.7957587242126465,0.23406115174293518,0.5843474864959717,0.004673675263380153,0.007984445771447447,0.6022267206477733,0.4888751545117429,0.6886384976525821,0.44336569579288027,0.5821917808219178,0.47102803738317756,0.8445247933884298,0.5605381165919282,0.8435910478128179,0.6363636363636364,0.6302349336057201,0.7743732590529248,0.7427716849451645,0.5706521739130435,0.45650575839255086,0.7707749077490775,0.6306690615177368,0.8210443966360258,0.6432748538011696,0.8310143626570916
47,0.6733,0.6733,0.7225627303123474,0.2301838994026184,0.5858910083770752,0.004263650061789982,0.007264807265628788,0.5986842105263158,0.4935105067985167,0.7015962441314554,0.4563106796116505,0.5787671232876712,0.47102803738317756,0.8388429752066116,0.5728699551569507,0.8372329603255341,0.6446280991735537,0.634320735444331,0.7743732590529248,0.7647058823529411,0.5597826086956522,0.4719431511884342,0.7763837638376384,0.6560395150426583,0.8134167807549384,0.6608187134502924,0.8301166965888689
48,0.6751,0.6751,0.8045104742050171,0.23036889731884003,0.5884795188903809,0.004679943485916549,0.007939111259922887,0.6027327935222672,0.49907292954264526,0.7149295774647887,0.47572815533980584,0.5993150684931506,0.4803738317757009,0.8336776859504132,0.5818385650224215,0.8308748728382502,0.6363636363636364,0.644535240040858,0.7771587743732591,0.7766699900299102,0.5597826086956522,0.47929429061504536,0.7791881918819188,0.6757970363718007,0.7987482886759241,0.6666666666666666,0.8328096947935368
49,0.6755,0.6755,0.7972919940948486,0.22990581393241882,0.5909329056739807,0.004655250615990989,0.00786449033559044,0.6075404858299596,0.5052533992583437,0.7190610328638498,0.47896440129449835,0.6027397260273972,0.4934579439252336,0.8336776859504132,0.5801569506726457,0.8283316378433367,0.628099173553719,0.6598569969356486,0.7827298050139275,0.7791625124626121,0.5706521739130435,0.4854202401372213,0.7762361623616236,0.6816344858554109,0.7969880696264424,0.672514619883041,0.8355026929982047
50,0.6752,0.6752,0.7717545628547668,0.22751286625862122,0.5930140614509583,0.0045438481401147285,0.007649394913338879,0.603997975708502,0.49969097651421507,0.712112676056338,0.4886731391585761,0.6198630136986302,0.47102803738317756,0.8398760330578512,0.5975336322869955,0.8334181078331638,0.6446280991735537,0.6618998978549541,0.7799442896935933,0.7761714855433699,0.5543478260869565,0.5052683165890713,0.7718081180811808,0.6807364167040862,0.7997261881478585,0.6900584795321637,0.8435816876122083
51,0.6739,0.6739,0.8081219792366028,0.22724008560180664,0.5955498814582825,0.004714583140860699,0.007903082855931127,0.6027327935222672,0.49752781211372066,0.6984037558685446,0.4886731391585761,0.5958904109589042,0.4747663551401869,0.8409090909090909,0.5997757847533632,0.8420651068158698,0.6528925619834711,0.6659856996935649,0.7799442896935933,0.7706879361914257,0.5543478260869565,0.5140896839010046,0.7647232472324723,0.6737763807813202,0.8069626442401721,0.6842105263157895,0.8491921005385996
52,0.6727,0.6727,0.8061332106590271,0.22657041251659393,0.5980228781700134,0.004738044677914696,0.00790962223744976,0.6075404858299596,0.4904202719406675,0.684319248826291,0.4886731391585761,0.6027397260273972,0.4635514018691589,0.8460743801652892,0.6025784753363229,0.8481688708036622,0.6694214876033058,0.6659856996935649,0.7855153203342619,0.7597208374875374,0.5706521739130435,0.5064935064935064,0.7571955719557195,0.662550516389762,0.8128300410717778,0.672514619883041,0.8545780969479354
53,0.6703,0.6703,0.7801344990730286,0.2238667756319046,0.6001176238059998,0.0046028570319342765,0.0076571653361136,0.6133603238866396,0.4925834363411619,0.6692957746478874,0.48220064724919093,0.6027397260273972,0.4635514018691589,0.8486570247933884,0.5997757847533632,0.8547812817904374,0.6528925619834711,0.6598569969356486,0.7855153203342619,0.7482552342971087,0.5652173913043478,0.4841950502327861,0.759409594095941,0.648854961832061,0.822217876002347,0.631578947368421,0.8532315978456014
54,0.6694,0.6694,0.7262957692146301,0.21861322224140167,0.6015104055404663,0.004206035665619587,0.006980851495579851,0.6143724696356275,0.4935105067985167,0.6597183098591549,0.44983818770226536,0.6164383561643836,0.45981308411214955,0.8496900826446281,0.5852017937219731,0.862410986775178,0.628099173553719,0.6547497446373851,0.7827298050139275,0.7402791625124626,0.5706521739130435,0.4716981132075472,0.7675276752767528,0.6421194431971262,0.8247604146293761,0.6432748538011696,0.8505385996409336
55,0.6708,0.6708,0.732473611831665,0.21424086391925812,0.6029609441757202,0.0041145596133832915,0.006812625308079814,0.6133603238866396,0.5080346106304079,0.6706103286384977,0.43042071197411,0.613013698630137,0.4635514018691589,0.8533057851239669,0.5717488789237668,0.8578331637843337,0.628099173553719,0.6537282941777324,0.7799442896935933,0.7437686939182453,0.5706521739130435,0.4621416319529527,0.7814022140221403,0.6360574764256848,0.8253471543125367,0.6257309941520468,0.8480700179533214
56,0.6735,0.6735,0.790199339389801,0.21394912898540497,0.6051201820373535,0.004433070210199983,0.007313846893035456,0.617914979757085,0.5259579728059333,0.6846948356807512,0.42718446601941745,0.6164383561643836,0.4766355140186916,0.856404958677686,0.5717488789237668,0.8512207527975585,0.628099173553719,0.644535240040858,0.7827298050139275,0.755234297108674,0.5760869565217391,0.4658172016662583,0.7886346863468635,0.640547822182308,0.8200664971640915,0.6257309941520468,0.8473967684021544
