round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
10,0.5507,0.6476604448990028,0.5479790188213515,0.647887323943662,0.32362459546925565,0.4509433962264151,0.4865269461077844,0.7035460992907802,0.4688463911165947,0.6192289386006663,0.48214285714285715,0.5398069963811821,0.7597765363128491,0.6519533231861999,0.4409448818897638,0.28904947192884933,0.502041609955279,0.5916947250280583,0.7887737140621944,0.5966850828729282,0.39434245035593857,0.6476604448990028,0.5479790188213515,0.647887323943662,0.32362459546925565,0.4509433962264151,0.4865269461077844,0.7035460992907802,0.4688463911165947,0.6192289386006663,0.48214285714285715,0.5398069963811821,0.7597765363128491,0.6519533231861999,0.4409448818897638,0.28904947192884933,0.502041609955279,0.5916947250280583,0.7887737140621944,0.5966850828729282,0.39434245035593857
11,0.5757,0.645359243160317,0.5535328602283246,0.6229107981220657,0.37540453074433655,0.4880503144654088,0.48502994011976047,0.7304964539007093,0.5212831585441086,0.646834840552118,0.5044642857142857,0.5720747889022919,0.770949720670391,0.6468797564687976,0.4330708661417323,0.34852695942190104,0.5210966362045498,0.5860830527497194,0.7973792294152161,0.6022099447513812,0.4559760209816411,0.645359243160317,0.5535328602283246,0.6229107981220657,0.37540453074433655,0.4880503144654088,0.48502994011976047,0.7304964539007093,0.5212831585441086,0.646834840552118,0.5044642857142857,0.5720747889022919,0.770949720670391,0.6468797564687976,0.4330708661417323,0.34852695942190104,0.5210966362045498,0.5860830527497194,0.7973792294152161,0.6022099447513812,0.4559760209816411
12,0.5783,0.6785988238302224,0.5865473619253316,0.6298591549295774,0.3656957928802589,0.47547169811320755,0.5224550898203593,0.725531914893617,0.5033929673041333,0.6306520704426464,0.49107142857142855,0.5642340168878166,0.7597765363128491,0.6813800101471335,0.48031496062992124,0.32045580878265706,0.5174022943807116,0.6312008978675645,0.807158224134559,0.6298342541436464,0.41307605844885725,0.6785988238302224,0.5865473619253316,0.6298591549295774,0.3656957928802589,0.47547169811320755,0.5224550898203593,0.725531914893617,0.5033929673041333,0.6306520704426464,0.49107142857142855,0.5642340168878166,0.7597765363128491,0.6813800101471335,0.48031496062992124,0.32045580878265706,0.5174022943807116,0.6312008978675645,0.807158224134559,0.6298342541436464,0.41307605844885725
13,0.6008,0.6737407312707747,0.589941376118482,0.6572769953051644,0.4336569579288026,0.5477987421383648,0.5419161676646707,0.7595744680851064,0.5169648365206663,0.6634935744883389,0.5669642857142857,0.6194209891435465,0.7681564245810056,0.6864535768645358,0.4881889763779528,0.35630906058921624,0.5378183939335018,0.6240179573512907,0.8097007627615881,0.6353591160220995,0.510116148370176,0.6737407312707747,0.589941376118482,0.6572769953051644,0.4336569579288026,0.5477987421383648,0.5419161676646707,0.7595744680851064,0.5169648365206663,0.6634935744883389,0.5669642857142857,0.6194209891435465,0.7681564245810056,0.6864535768645358,0.4881889763779528,0.35630906058921624,0.5378183939335018,0.6240179573512907,0.8097007627615881,0.6353591160220995,0.510116148370176
14,0.5959,0.6704167732037842,0.5726627584078988,0.6379342723004695,0.3559870550161812,0.5522012578616352,0.5104790419161677,0.7524822695035461,0.49413942011104256,0.6696811042360781,0.5580357142857143,0.6314837153196623,0.7793296089385475,0.6910197869101978,0.4409448818897638,0.3023902167871039,0.5343184911530235,0.6451178451178451,0.8253471543125367,0.6464088397790055,0.4820157362307981,0.6704167732037842,0.5726627584078988,0.6379342723004695,0.3559870550161812,0.5522012578616352,0.5104790419161677,0.7524822695035461,0.49413942011104256,0.6696811042360781,0.5580357142857143,0.6314837153196623,0.7793296089385475,0.6910197869101978,0.4409448818897638,0.3023902167871039,0.5343184911530235,0.6451178451178451,0.8253471543125367,0.6464088397790055,0.4820157362307981
15,0.613,0.6987982613142418,0.6241900647948164,0.643943661971831,0.459546925566343,0.5484276729559748,0.5673652694610778,0.7418439716312056,0.5570635410240592,0.6587339362208472,0.5892857142857143,0.6366103739445115,0.7653631284916201,0.7209538305428717,0.5039370078740157,0.40161200667037245,0.5140968306435932,0.6754208754208754,0.822217876002347,0.6685082872928176,0.4885724990633196,0.6987982613142418,0.6241900647948164,0.643943661971831,0.459546925566343,0.5484276729559748,0.5673652694610778,0.7418439716312056,0.5570635410240592,0.6587339362208472,0.5892857142857143,0.6366103739445115,0.7653631284916201,0.7209538305428717,0.5039370078740157,0.40161200667037245,0.5140968306435932,0.6754208754208754,0.822217876002347,0.6685082872928176,0.4885724990633196
16,0.6138,0.6867808744566607,0.601666152422092,0.6584037558685446,0.42718446601941745,0.5993710691823899,0.5494011976047904,0.7326241134751773,0.5379395434916718,0.6734888148500714,0.6160714285714286,0.6700844390832328,0.7597765363128491,0.6950786402841197,0.47244094488188976,0.36714841578654805,0.5133190744701536,0.665993265993266,0.8294543320946607,0.6629834254143646,0.5185462720119896,0.6867808744566607,0.601666152422092,0.6584037558685446,0.42718446601941745,0.5993710691823899,0.5494011976047904,0.7326241134751773,0.5379395434916718,0.6734888148500714,0.6160714285714286,0.6700844390832328,0.7597765363128491,0.6950786402841197,0.47244094488188976,0.36714841578654805,0.5133190744701536,0.665993265993266,0.8294543320946607,0.6629834254143646,0.5185462720119896
17,0.626,0.6947072360010228,0.6177105831533477,0.6777464788732395,0.4854368932038835,0.6257861635220126,0.594311377245509,0.775886524822695,0.5459592843923504,0.6730128510233222,0.6205357142857143,0.6869722557297949,0.7793296089385475,0.7148655504819889,0.4881889763779528,0.3971650917176209,0.5442348823643788,0.6718294051627385,0.8183062781146098,0.6685082872928176,0.5099288122892469,0.6947072360010228,0.6177105831533477,0.6777464788732395,0.4854368932038835,0.6257861635220126,0.594311377245509,0.775886524822695,0.5459592843923504,0.6730128510233222,0.6205357142857143,0.6869722557297949,0.7793296089385475,0.7148655504819889,0.4881889763779528,0.3971650917176209,0.5442348823643788,0.6718294051627385,0.8183062781146098,0.6685082872928176,0.5099288122892469
18,0.6251,0.7069803119406801,0.6217216908361617,0.6587793427230046,0.47249190938511326,0.5610062893081761,0.5868263473053892,0.7943262411347518,0.5434916718075262,0.6901475487862923,0.59375,0.6483715319662243,0.7988826815642458,0.7270421106037545,0.49606299212598426,0.39299610894941633,0.5543457126190939,0.6684624017957351,0.8451007236456093,0.6574585635359116,0.5185462720119896,0.7069803119406801,0.6217216908361617,0.6587793427230046,0.47249190938511326,0.5610062893081761,0.5868263473053892,0.7943262411347518,0.5434916718075262,0.6901475487862923,0.59375,0.6483715319662243,0.7988826815642458,0.7270421106037545,0.49606299212598426,0.39299610894941633,0.5543457126190939,0.6684624017957351,0.8451007236456093,0.6574585635359116,0.5185462720119896
19,0.6279,0.6998210176425467,0.6059858068497377,0.6471361502347418,0.5048543689320388,0.6251572327044025,0.5793413173652695,0.7397163120567376,0.5842072794571253,0.675392670157068,0.6428571428571429,0.695416164053076,0.7737430167597765,0.7265347539320142,0.5118110236220472,0.4413563090605892,0.5203188800311103,0.6998877665544332,0.8364952082925875,0.6629834254143646,0.5118021730985388,0.6998210176425467,0.6059858068497377,0.6471361502347418,0.5048543689320388,0.6251572327044025,0.5793413173652695,0.7397163120567376,0.5842072794571253,0.675392670157068,0.6428571428571429,0.695416164053076,0.7737430167597765,0.7265347539320142,0.5118110236220472,0.4413563090605892,0.5203188800311103,0.6998877665544332,0.8364952082925875,0.6629834254143646,0.5118021730985388
