round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp_new,B_norm,ratio_norm,scaled_delta_norm,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
43,0.6349,0.6349,0.677800178527832,0.25539931654930115,1.0185859203338623,0.023047756403684616,0.02260501635422511,1.1166269779205322,1374.388671875,0.02263483963906765,0.6757862439273843,0.5714285714285714,0.6726760563380282,0.5145631067961165,0.6327044025157232,0.5479041916167665,0.7971631205673759,0.5842072794571253,0.7077582103760114,0.6428571428571429,0.7008443908323281,0.7821229050279329,0.7498731608320649,0.49606299212598426,0.45803224013340743,0.5745673731285242,0.7180695847362514,0.846665362800704,0.7016574585635359,0.5790558261521169
44,0.6351,0.6351,0.6802011132240295,0.2537100613117218,1.0157601833343506,0.022659573704004288,0.022286055330859603,1.116275668144226,1357.84375,0.022216225042939186,0.6739964203528509,0.5766738660907127,0.6741784037558686,0.5242718446601942,0.6251572327044025,0.5449101796407185,0.8,0.5885256014805675,0.709662065683008,0.6473214285714286,0.7008443908323281,0.776536312849162,0.7579908675799086,0.4881889763779528,0.4660922734852696,0.5780672759090025,0.7209876543209877,0.8460786231175436,0.7071823204419889,0.577182465342825
45,0.6383,0.6383,0.6708630323410034,0.2504301965236664,1.0128928422927856,0.022337697446346283,0.022031615684190563,1.1159192323684692,1280.416259765625,0.02199835702776909,0.685758118128356,0.5887071891391545,0.6687323943661971,0.5242718446601942,0.6251572327044025,0.5568862275449101,0.8035460992907801,0.5928439235040098,0.7101380295097572,0.6607142857142857,0.6978287092882992,0.7793296089385475,0.7696600710299341,0.5039370078740157,0.46942745969983324,0.5784561539957224,0.7268237934904601,0.8462742030119303,0.712707182320442,0.5857999250655677
46,0.6414,0.6414,0.6776904463768005,0.2480594664812088,1.0100916624069214,0.021921759471297264,0.021681278054565434,1.1155669689178467,1264.6815185546875,0.021438438445329666,0.7026335975453848,0.6041345263807467,0.6589671361502347,0.5242718446601942,0.6289308176100629,0.5733532934131736,0.8092198581560284,0.5903763109191857,0.7134697762970015,0.6517857142857143,0.7002412545235223,0.776536312849162,0.7737189244038559,0.5039370078740157,0.4763757643135075,0.5716507874781256,0.7250280583613917,0.8472521024838646,0.7071823204419889,0.5974147620831772
47,0.6442,0.6442,0.6648664474487305,0.24486668407917023,1.0072251558303833,0.02152516506612301,0.021349561595093006,1.115207314491272,1219.3934326171875,0.021094923838973045,0.7123497826642803,0.6066029003394015,0.6552112676056338,0.5339805825242718,0.6327044025157232,0.5808383233532934,0.8063829787234043,0.5977791486736582,0.7158495954307472,0.6383928571428571,0.706875753920386,0.776536312849162,0.7737189244038559,0.5118110236220472,0.48082267926625905,0.5607622010499709,0.7277216610549944,0.8472521024838646,0.7237569060773481,0.6032221805919821
48,0.6441,0.6441,0.6475544571876526,0.2408359795808792,1.0042662620544434,0.021143078804016113,0.02103231711050007,1.1148377656936646,1099.90380859375,0.02072746865451336,0.7021222193812324,0.6032088861462511,0.6533333333333333,0.5533980582524272,0.6396226415094339,0.5733532934131736,0.8,0.6045650832819247,0.7120418848167539,0.6383928571428571,0.7174306393244874,0.7681564245810056,0.771689497716895,0.4881889763779528,0.49388549193996667,0.5595955667898114,0.7295173961840629,0.845491883434383,0.7237569060773481,0.6168977144998127
49,0.6462,0.6462,0.6930274367332458,0.23947052657604218,1.0016326904296875,0.020597243681550026,0.020543159901082908,1.1144955158233643,1253.12841796875,0.0199581291526556,0.6895934543594988,0.5902499228633138,0.6574647887323943,0.5436893203883495,0.6490566037735849,0.5718562874251497,0.7978723404255319,0.6014805675508945,0.7144217039504998,0.6607142857142857,0.721351025331725,0.776536312849162,0.7727042110603755,0.48031496062992124,0.5008337965536409,0.5588178106163718,0.731986531986532,0.8439272442792881,0.712707182320442,0.6242038216560509
50,0.6477,0.6477,0.6648578643798828,0.23645104467868805,0.9988272190093994,0.020338525995612144,0.02034204071355747,1.1141364574432373,1148.6541748046875,0.02005176432430744,0.6834569163896702,0.585930268435668,0.664037558685446,0.5469255663430421,0.6490566037735849,0.5823353293413174,0.7914893617021277,0.6008636644046884,0.714897667777249,0.65625,0.7234620024125452,0.7793296089385475,0.7640791476407914,0.4566929133858268,0.48916064480266813,0.5654287380906086,0.7362514029180696,0.8451007236456093,0.7071823204419889,0.6322592731360059
51,0.6492,0.6492,0.680446982383728,0.23458676040172577,0.9961472153663635,0.019972974434494972,0.020030116041748827,1.113787293434143,1172.729248046875,0.019549116492271423,0.6860138072104321,0.5856217216908362,0.6738028169014084,0.5080906148867314,0.6433962264150943,0.5808383233532934,0.7879432624113475,0.5879086983343615,0.7191813422179915,0.65625,0.7195416164053076,0.776536312849162,0.7595129375951294,0.4409448818897638,0.471650917176209,0.5730118607816449,0.7367003367003367,0.8476432622726384,0.7016574585635359,0.6376920194829524
52,0.6494,0.6494,0.6423713564872742,0.2312072068452835,0.9932334423065186,0.0195514764636755,0.01966487510047751,1.1134155988693237,1038.2611083984375,0.019120370969176292,0.6913832779340322,0.5908670163529774,0.6818779342723005,0.5016181229773463,0.6452830188679245,0.5748502994011976,0.7879432624113475,0.5829734731647132,0.7206092336982389,0.6339285714285714,0.7195416164053076,0.7877094972067039,0.7569761542364282,0.44881889763779526,0.4563646470261256,0.5809838615594012,0.741638608305275,0.8513592802659886,0.7016574585635359,0.6390033720494567
53,0.6502,0.6502,0.5784731507301331,0.22342650592327118,0.9899464845657349,0.019333615899086,0.019510252269130984,1.113008975982666,825.1129760742188,0.019158704206347466,0.7016108412170801,0.6050601666152422,0.6852582159624413,0.4854368932038835,0.6509433962264151,0.5868263473053892,0.7879432624113475,0.5700185070943862,0.7182294145644931,0.6473214285714286,0.7234620024125452,0.7932960893854749,0.763064434297311,0.4566929133858268,0.43718732629238466,0.5945945945945946,0.7490460157126824,0.8505769606884412,0.712707182320442,0.6309479205695017
54,0.6523,0.6523,0.6459845304489136,0.22032365202903748,0.9871003031730652,0.01895040087401867,0.01917862064525601,1.1126399040222168,1019.200927734375,0.018494347110390663,0.7161851188954231,0.622955877815489,0.6863849765258216,0.47249190938511326,0.6647798742138364,0.5988023952095808,0.7914893617021277,0.5663170882171499,0.7144217039504998,0.6517857142857143,0.7300965018094089,0.7905027932960894,0.7711821410451547,0.5039370078740157,0.41662034463590886,0.6025665953723508,0.7562289562289563,0.8488167416389595,0.7016574585635359,0.6180217309853878
55,0.6527,0.6527,0.6725659370422363,0.2181730568408966,0.9844524264335632,0.018661295995116234,0.018936780198160415,1.1122868061065674,1128.66796875,0.018315207213163376,0.7328049092303759,0.6328293736501079,0.6830046948356807,0.47249190938511326,0.670440251572327,0.6137724550898204,0.800709219858156,0.5619987661937076,0.7168015230842456,0.6607142857142857,0.7337153196622437,0.7877094972067039,0.778285134449518,0.5275590551181102,0.4180100055586437,0.6045109858059499,0.757351290684624,0.849599061216507,0.7182320441988951,0.6090295991007868
56,0.6504,0.6504,0.7036253809928894,0.2181488424539566,0.9820418357849121,0.01841210573911667,0.018729727534347995,1.1119532585144043,1193.04931640625,0.018098587170243263,0.7363845563794426,0.6368404813329219,0.6741784037558686,0.4886731391585761,0.670440251572327,0.6212574850299402,0.8078014184397163,0.5681677976557681,0.7201332698714897,0.6651785714285714,0.7388419782870929,0.7905027932960894,0.7757483510908169,0.5433070866141733,0.434130072262368,0.6058720591094692,0.7593714927048261,0.8505769606884412,0.7292817679558011,0.6028475084301237
