round,global_acc,per_client_gen_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
86,0.7022,0.7022,0.009973657317459583,0.7962158015852723,0.7238506633755014,0.727887323943662,0.5792880258899676,0.7150943396226415,0.6796407185628742,0.8468085106382979,0.6773596545342381,0.7658257972394098,0.7053571428571429,0.7689987937273823,0.7988826815642458,0.8193810248604769,0.6141732283464567,0.5642023346303502,0.6295936223993778,0.7955106621773288,0.8920398982984549,0.7458563535911602,0.6830273510678156
87,0.7011,0.7011,0.0099910544231534,0.8015852723088724,0.7219993829065103,0.7107981220657277,0.5631067961165048,0.7031446540880503,0.6796407185628742,0.8645390070921986,0.6761258482418261,0.777724892908139,0.7276785714285714,0.7593486127864898,0.8268156424581006,0.8259766615930999,0.6456692913385826,0.5503057254030017,0.6465098191716897,0.7793490460157126,0.8975161353412869,0.7624309392265194,0.6706631697264893
88,0.698,0.698,0.009989330545067787,0.8041421631296344,0.7377352668929342,0.7036619718309859,0.598705501618123,0.6861635220125786,0.6751497005988024,0.8574468085106383,0.6773596545342381,0.7843883864826273,0.7053571428571429,0.7518094089264173,0.8072625698324022,0.8188736681887366,0.6535433070866141,0.5594774874930517,0.6237604510985806,0.7739618406285073,0.901427733229024,0.7458563535911602,0.6987635818658674
89,0.7002,0.7002,0.009979387745261192,0.7972385579135771,0.7176797284788645,0.6897652582159625,0.5663430420711975,0.6792452830188679,0.6736526946107785,0.8588652482269503,0.6662553979025293,0.7886720609233698,0.7232142857142857,0.758443908323281,0.8156424581005587,0.8340943683409436,0.6220472440944882,0.5528071150639244,0.6218160606649815,0.7836139169472502,0.9072951300606298,0.7679558011049724,0.7092544023979018
90,0.6999,0.6999,0.009983428753912449,0.803630784965482,0.7244677568651651,0.7213145539906103,0.5889967637540453,0.6786163522012578,0.6751497005988024,0.8539007092198582,0.6792103639728563,0.763445978105664,0.7008928571428571,0.7509047044632087,0.8100558659217877,0.832572298325723,0.6692913385826772,0.5772651473040578,0.6367878670036944,0.7946127946127947,0.8941912771367103,0.7458563535911602,0.6686024728362683
91,0.7017,0.7017,0.00998138077557087,0.8212733316287395,0.7466831224930577,0.7181220657276995,0.5566343042071198,0.7075471698113207,0.7080838323353293,0.8560283687943262,0.6508328192473781,0.7567824845311756,0.6964285714285714,0.7689987937273823,0.8156424581005587,0.8274987316083207,0.6850393700787402,0.5219566425792107,0.6414544040443321,0.7961840628507295,0.8947780168198709,0.7348066298342542,0.6624203821656051
92,0.7032,0.7032,0.009955868124961853,0.8079774993607773,0.7312557852514656,0.7136150234741784,0.598705501618123,0.6729559748427673,0.687125748502994,0.8609929078014185,0.6822948797038865,0.7786768205616373,0.7098214285714286,0.7448733413751508,0.8240223463687151,0.8203957382039574,0.6771653543307087,0.5647581989994441,0.6397044526540929,0.774635241301908,0.8982984549188343,0.7348066298342542,0.696328212813788
93,0.7013,0.7013,0.009987539611756802,0.7957044234211199,0.720765195927183,0.72018779342723,0.5210355987055016,0.689937106918239,0.6721556886227545,0.8432624113475178,0.6526835286859963,0.7624940504521657,0.6830357142857143,0.7611580217129071,0.8100558659217877,0.8330796549974632,0.6614173228346457,0.5100055586436909,0.6523429904724869,0.813692480359147,0.9022100528065715,0.7790055248618785,0.683402023229674
94,0.7045,0.7045,0.009977420791983604,0.7944259780107389,0.716754088244369,0.7307042253521127,0.5566343042071198,0.6924528301886792,0.6856287425149701,0.8574468085106383,0.6600863664404688,0.7839124226558781,0.7142857142857143,0.7620627261761158,0.8184357541899442,0.8335870116692035,0.6299212598425197,0.5322401334074486,0.6428154773478515,0.7896745230078563,0.8994719342851555,0.7569060773480663,0.7030723117272387
95,0.7022,0.7022,0.009955523535609245,0.812835591920225,0.7457574822585622,0.7263849765258216,0.5663430420711975,0.670440251572327,0.6826347305389222,0.8595744680851064,0.6724244293645898,0.7539267015706806,0.6919642857142857,0.7421592279855247,0.8072625698324022,0.8295281582952816,0.6929133858267716,0.547248471372985,0.6554540151662454,0.7860830527497195,0.8990807744963818,0.7292817679558011,0.6622330460846759
