round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
36,0.6274,0.6274,0.6712275743484497,0.28455451130867004,1.0392303466796875,0.03335339203476906,0.03206346761679257,0.6665814369726413,0.5627892625732799,0.6627230046948357,0.5210355987055016,0.6314465408805031,0.562874251497006,0.7695035460992907,0.6039481801357187,0.6977629700142789,0.6205357142857143,0.6957177322074789,0.7737430167597765,0.7224759005580923,0.4645669291338583,0.49694274596998333,0.5055415127357573,0.7028058361391695,0.8265206336788579,0.6685082872928176,0.5784938179093293
37,0.6313,0.6313,0.6735770106315613,0.28090882301330566,1.036212682723999,0.032909173518419266,0.03172847195812429,0.6816670928151368,0.5819191607528541,0.6510798122065727,0.517799352750809,0.6433962264150943,0.5748502994011976,0.7631205673758865,0.6070326958667489,0.6996668253212756,0.6026785714285714,0.7077804583835947,0.770949720670391,0.723997970573313,0.44881889763779526,0.5038910505836576,0.49406960917752285,0.701010101010101,0.8296499119890475,0.6740331491712708,0.5762457849381791
38,0.6344,0.6344,0.6653969883918762,0.27637237310409546,1.0331635475158691,0.03256876766681671,0.03149285985282415,0.6906162106878037,0.5967294045047825,0.644131455399061,0.5275080906148867,0.6566037735849056,0.5913173652694611,0.7659574468085106,0.6045650832819247,0.6972870061875297,0.6116071428571429,0.7207478890229192,0.7597765363128491,0.730593607305936,0.49606299212598426,0.4955530850472485,0.5032082442154384,0.705050505050505,0.8308233913553686,0.6906077348066298,0.5680029973772949
39,0.6378,0.6378,0.6212717890739441,0.26866599917411804,1.0298603773117065,0.03245052322745323,0.031479067332162096,0.6970084377397086,0.6022832459117556,0.6552112676056338,0.511326860841424,0.6616352201257861,0.5973053892215568,0.7737588652482269,0.5990129549660703,0.6868158019990481,0.6160714285714286,0.72708082026538,0.7625698324022346,0.7387113140537798,0.5196850393700787,0.48360200111172874,0.535290686369823,0.7104377104377104,0.8274985331507921,0.6850828729281768,0.5642562757587112
40,0.6381,0.6381,0.6637627482414246,0.265127956867218,1.0268456935882568,0.03209511563181877,0.031225616677706982,0.6921503451802608,0.5964208577599507,0.6724882629107981,0.4919093851132686,0.6685534591194968,0.6032934131736527,0.774468085106383,0.5872917951881554,0.6820561637315564,0.6205357142857143,0.7322074788902292,0.7569832402234636,0.747843734145104,0.5275590551181102,0.4571984435797665,0.568928640871087,0.7261503928170595,0.822217876002347,0.6961325966850829,0.5569501686024728
41,0.6378,0.6378,0.6054853200912476,0.2577323317527771,1.0234911441802979,0.031790077686309814,0.031030114673900152,0.6890820761953464,0.6004319654427646,0.6841314553990611,0.4627831715210356,0.6698113207547169,0.6017964071856288,0.7773049645390071,0.5595311536088834,0.6739647786768206,0.6160714285714286,0.7264776839565742,0.7458100558659218,0.7493658041603247,0.5196850393700787,0.4313507504168983,0.5963445459848338,0.7301907968574636,0.822217876002347,0.6961325966850829,0.5562008242787561
42,0.6388,0.6388,0.6839582324028015,0.25542256236076355,1.0206551551818848,0.03149145469069481,0.030823957116027475,0.6867808744566607,0.6059858068497377,0.6967136150234742,0.45307443365695793,0.6622641509433962,0.6077844311377245,0.7843971631205674,0.5416409623689081,0.672536887196573,0.6071428571428571,0.7198431845597105,0.7513966480446927,0.7534246575342466,0.5196850393700787,0.4082823790994997,0.612482986583706,0.7346801346801347,0.8204576569528652,0.712707182320442,0.5638816035968528
43,0.6412,0.6412,0.675396740436554,0.25332024693489075,1.01778244972229,0.03117762692272663,0.030602830792015846,0.6885706980311941,0.6072199938290651,0.7061032863849765,0.43042071197411,0.6591194968553459,0.594311377245509,0.7822695035460993,0.5367057371992597,0.6758686339838172,0.5892857142857143,0.7098914354644149,0.7569832402234636,0.7508878741755454,0.5275590551181102,0.3949416342412451,0.6161773284075442,0.7389450056116723,0.8212399765304127,0.7182320441988951,0.5768077931809666
44,0.6407,0.6407,0.6842041611671448,0.2508089542388916,1.0149894952774048,0.03086109831929207,0.030375410831256465,0.6829455382255177,0.6038259796359149,0.7030985915492958,0.44660194174757284,0.6421383647798742,0.5868263473053892,0.7858156028368795,0.553979025293029,0.6920514040932889,0.5892857142857143,0.7077804583835947,0.7625698324022346,0.7569761542364282,0.5118110236220472,0.4138410227904391,0.6039276686758701,0.7420875420875421,0.830432231566595,0.7292817679558011,0.5886099662795055
45,0.6418,0.6418,0.6820273995399475,0.2487805187702179,1.0122021436691284,0.03054801933467388,0.030149975032671916,0.6849910508821273,0.6022832459117556,0.6942723004694835,0.4563106796116505,0.6358490566037736,0.5868263473053892,0.7914893617021277,0.5576804441702653,0.7034745359352689,0.59375,0.7074788902291917,0.770949720670391,0.7569761542364282,0.5118110236220472,0.41856586992773764,0.5901224965973167,0.7409652076318743,0.8364952082925875,0.712707182320442,0.5968527538403896
