round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
31,0.5294,0.0002869452000595629,0.42054655870445345,0.24938195302843016,0.5154929577464789,0.1941747572815534,0.3972602739726027,0.20934579439252338,0.7448347107438017,0.38621076233183854,0.7632248219735503,0.39669421487603307,0.47088866189989786,0.7353760445682451,0.5613160518444666,0.4076086956521739,0.1967654986522911,0.6670110701107012,0.40121239335428827,0.7498533150792098,0.5087719298245614,0.7087073608617595
32,0.5312,0.0002793513413053006,0.41776315789473684,0.25092707045735474,0.5201877934272301,0.19741100323624594,0.4006849315068493,0.20747663551401868,0.7417355371900827,0.37948430493273544,0.7599186164801628,0.36363636363636365,0.47191011235955055,0.7325905292479109,0.5692921236291126,0.42391304347826086,0.19210977701543738,0.6771955719557196,0.4083969465648855,0.7461372970858595,0.5380116959064327,0.7183572710951526
33,0.5305,0.00027205556398257613,0.4182692307692308,0.2466007416563659,0.5220657276995305,0.19093851132686085,0.4041095890410959,0.20934579439252338,0.7479338842975206,0.3951793721973094,0.7726347914547305,0.4214876033057851,0.47497446373850866,0.7270194986072424,0.5633100697906281,0.43478260869565216,0.2058319039451115,0.6659778597785978,0.40323304894476875,0.7451593976139252,0.49122807017543857,0.7064631956912029
34,0.5319,0.0002647984947543591,0.42181174089068824,0.2543263288009889,0.5205633802816901,0.1941747572815534,0.3972602739726027,0.20934579439252338,0.7448347107438017,0.3839686098654709,0.7604272634791455,0.3884297520661157,0.4811031664964249,0.7325905292479109,0.5692921236291126,0.42391304347826086,0.19627542269051704,0.672619926199262,0.41603053435114506,0.7498533150792098,0.5380116959064327,0.7176840215439856
35,0.5374,0.0002581251028459519,0.423582995951417,0.2546353522867738,0.5316431924882629,0.20064724919093851,0.4006849315068493,0.2130841121495327,0.7401859504132231,0.38565022421524664,0.7670396744659207,0.4214876033057851,0.4851889683350358,0.7158774373259053,0.5767696909272183,0.43478260869565216,0.2019112962509189,0.6721771217712177,0.42860350246969015,0.7459417171914727,0.5263157894736842,0.7329443447037702
36,0.5369,0.0002517245593480766,0.42535425101214575,0.2580346106304079,0.5265727699530517,0.20064724919093851,0.3938356164383562,0.21495327102803738,0.7453512396694215,0.3901345291479821,0.7678026449643948,0.4214876033057851,0.4821246169560776,0.7270194986072424,0.5797607178464607,0.43478260869565216,0.209017397696643,0.6704059040590405,0.42366412213740456,0.7520046939174653,0.5087719298245614,0.7286804308797128
37,0.5393,0.0002456014626659453,0.4230769230769231,0.2552533992583436,0.523755868544601,0.22653721682847897,0.3904109589041096,0.21121495327102804,0.7365702479338843,0.3890134529147982,0.7599186164801628,0.39669421487603307,0.48008171603677224,0.7270194986072424,0.5807577268195414,0.42934782608695654,0.20607694192599854,0.6754243542435424,0.42546026044005386,0.7508312145511441,0.5321637426900585,0.7410233393177738
38,0.5388,0.0002397701609879732,0.42940283400809715,0.26019777503090236,0.5235680751173709,0.21359223300970873,0.4006849315068493,0.2130841121495327,0.7463842975206612,0.38845291479820626,0.7647507629704985,0.39669421487603307,0.48927477017364657,0.7270194986072424,0.5932203389830508,0.44021739130434784,0.20313648615535407,0.6767527675276753,0.4330938482263134,0.7492665753960492,0.543859649122807,0.729802513464991
39,0.5431,0.00023417241754941642,0.4319331983805668,0.26452410383189123,0.5370892018779343,0.22006472491909385,0.4075342465753425,0.2205607476635514,0.7458677685950413,0.3895739910313901,0.7670396744659207,0.4132231404958678,0.48927477017364657,0.7186629526462396,0.5892323030907278,0.44565217391304346,0.20999754962019113,0.6743911439114391,0.4342164346654692,0.7512223743399179,0.5380116959064327,0.7354129263913824
40,0.5396,0.00022884512145537883,0.4283906882591093,0.2574165636588381,0.527887323943662,0.21359223300970873,0.4075342465753425,0.2130841121495327,0.746900826446281,0.39405829596412556,0.7685656154628687,0.4049586776859504,0.4974463738508682,0.724233983286908,0.5837487537387837,0.44021739130434784,0.2109777015437393,0.6782287822878229,0.4391558149977548,0.7498533150792098,0.543859649122807,0.7192549371633752
