round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
20,0.6321,0.6809000255689082,0.5924097500771367,0.6679812206572769,0.5145631067961165,0.6553459119496855,0.561377245508982,0.7560283687943262,0.579888957433683,0.7077582103760114,0.6383928571428571,0.6978287092882992,0.7569832402234636,0.7189244038559107,0.48031496062992124,0.44163424124513617,0.5162356601205522,0.6769921436588103,0.8298454918834344,0.7016574585635359,0.5814911952041963,0.6809000255689082,0.5924097500771367,0.6679812206572769,0.5145631067961165,0.6553459119496855,0.561377245508982,0.7560283687943262,0.579888957433683,0.7077582103760114,0.6383928571428571,0.6978287092882992,0.7569832402234636,0.7189244038559107,0.48031496062992124,0.44163424124513617,0.5162356601205522,0.6769921436588103,0.8298454918834344,0.7016574585635359,0.5814911952041963
21,0.6377,0.7008437739708514,0.6143165689601975,0.6535211267605634,0.5307443365695793,0.6389937106918239,0.5808383233532934,0.7652482269503547,0.5940777297964219,0.6877677296525464,0.6339285714285714,0.6875753920386007,0.7597765363128491,0.7290715372907154,0.5748031496062992,0.4669260700389105,0.5432626871475792,0.6967452300785634,0.8255427342069235,0.6795580110497238,0.552079430498314,0.7008437739708514,0.6143165689601975,0.6535211267605634,0.5307443365695793,0.6389937106918239,0.5808383233532934,0.7652482269503547,0.5940777297964219,0.6877677296525464,0.6339285714285714,0.6875753920386007,0.7597765363128491,0.7290715372907154,0.5748031496062992,0.4669260700389105,0.5432626871475792,0.6967452300785634,0.8255427342069235,0.6795580110497238,0.552079430498314
22,0.6412,0.7064689337765278,0.6155507559395248,0.6794366197183098,0.517799352750809,0.6415094339622641,0.5853293413173652,0.7687943262411348,0.5749537322640346,0.7072822465492623,0.6339285714285714,0.6890832328106152,0.770949720670391,0.7250126839167935,0.5984251968503937,0.4499722067815453,0.5440404433210189,0.6947250280583613,0.8370819479757481,0.6961325966850829,0.5777444735856125,0.7064689337765278,0.6155507559395248,0.6794366197183098,0.517799352750809,0.6415094339622641,0.5853293413173652,0.7687943262411348,0.5749537322640346,0.7072822465492623,0.6339285714285714,0.6890832328106152,0.770949720670391,0.7250126839167935,0.5984251968503937,0.4499722067815453,0.5440404433210189,0.6947250280583613,0.8370819479757481,0.6961325966850829,0.5777444735856125
23,0.6438,0.7228330350294042,0.6396174020364085,0.6670422535211268,0.49514563106796117,0.6584905660377358,0.6077844311377245,0.7581560283687944,0.5885256014805675,0.7068062827225131,0.6696428571428571,0.7038600723763571,0.7625698324022346,0.7168949771689498,0.6062992125984252,0.46470261256253476,0.5321796616760646,0.6888888888888889,0.8355173088206532,0.6519337016574586,0.5813038591232671,0.7228330350294042,0.6396174020364085,0.6670422535211268,0.49514563106796117,0.6584905660377358,0.6077844311377245,0.7581560283687944,0.5885256014805675,0.7068062827225131,0.6696428571428571,0.7038600723763571,0.7625698324022346,0.7168949771689498,0.6062992125984252,0.46470261256253476,0.5321796616760646,0.6888888888888889,0.8355173088206532,0.6519337016574586,0.5813038591232671
24,0.6426,0.7228330350294042,0.6322122801604443,0.6330516431924883,0.5533980582524272,0.6528301886792452,0.5883233532934131,0.7524822695035461,0.6181369524984578,0.7248929081389814,0.65625,0.7014475271411339,0.7625698324022346,0.7422628107559615,0.6220472440944882,0.5011117287381879,0.5144857087303131,0.7084175084175084,0.8404068061803247,0.7071823204419889,0.5955414012738853,0.7228330350294042,0.6322122801604443,0.6330516431924883,0.5533980582524272,0.6528301886792452,0.5883233532934131,0.7524822695035461,0.6181369524984578,0.7248929081389814,0.65625,0.7014475271411339,0.7625698324022346,0.7422628107559615,0.6220472440944882,0.5011117287381879,0.5144857087303131,0.7084175084175084,0.8404068061803247,0.7071823204419889,0.5955414012738853
25,0.6503,0.7233444131935567,0.6436285097192225,0.692206572769953,0.540453074433657,0.6251572327044025,0.5853293413173652,0.7638297872340426,0.6020974706971005,0.7125178486435031,0.6294642857142857,0.6821471652593486,0.7513966480446927,0.7204464738711314,0.5984251968503937,0.4802668148971651,0.5424849309741396,0.6983164983164983,0.84255818501858,0.6961325966850829,0.5932933683027352,0.7233444131935567,0.6436285097192225,0.692206572769953,0.540453074433657,0.6251572327044025,0.5853293413173652,0.7638297872340426,0.6020974706971005,0.7125178486435031,0.6294642857142857,0.6821471652593486,0.7513966480446927,0.7204464738711314,0.5984251968503937,0.4802668148971651,0.5424849309741396,0.6983164983164983,0.84255818501858,0.6961325966850829,0.5932933683027352
26,0.654,0.7422654052671951,0.6584387534711509,0.6430046948356808,0.56957928802589,0.6440251572327044,0.6077844311377245,0.7716312056737589,0.6187538556446638,0.7182294145644931,0.65625,0.6987334137515079,0.7653631284916201,0.7311009639776763,0.6062992125984252,0.48999444135630904,0.5494847365350962,0.7003367003367004,0.8490123215333464,0.6850828729281768,0.59216935181716,0.7422654052671951,0.6584387534711509,0.6430046948356808,0.56957928802589,0.6440251572327044,0.6077844311377245,0.7716312056737589,0.6187538556446638,0.7182294145644931,0.65625,0.6987334137515079,0.7653631284916201,0.7311009639776763,0.6062992125984252,0.48999444135630904,0.5494847365350962,0.7003367003367004,0.8490123215333464,0.6850828729281768,0.59216935181716
27,0.6596,0.7108156481718231,0.6272755322431348,0.6974647887323944,0.5307443365695793,0.6616352201257861,0.5808383233532934,0.7723404255319148,0.5934608266502159,0.7263207996192289,0.6607142857142857,0.71562123039807,0.7625698324022346,0.7519025875190258,0.5984251968503937,0.45803224013340743,0.5872059109469181,0.7304152637485971,0.8429493448073538,0.7403314917127072,0.6099662795054327,0.7108156481718231,0.6272755322431348,0.6974647887323944,0.5307443365695793,0.6616352201257861,0.5808383233532934,0.7723404255319148,0.5934608266502159,0.7263207996192289,0.6607142857142857,0.71562123039807,0.7625698324022346,0.7519025875190258,0.5984251968503937,0.45803224013340743,0.5872059109469181,0.7304152637485971,0.8429493448073538,0.7403314917127072,0.6099662795054327
28,0.6535,0.7376630017898236,0.6624498611539649,0.6657276995305165,0.5339805825242718,0.6547169811320754,0.6017964071856288,0.776595744680851,0.6002467612584824,0.7315564017134698,0.6651785714285714,0.7050663449939686,0.7625698324022346,0.7331303906646373,0.5826771653543307,0.46275708727070597,0.5595955667898114,0.7043771043771043,0.8599647956190104,0.6906077348066298,0.6110902959910078,0.7376630017898236,0.6624498611539649,0.6657276995305165,0.5339805825242718,0.6547169811320754,0.6017964071856288,0.776595744680851,0.6002467612584824,0.7315564017134698,0.6651785714285714,0.7050663449939686,0.7625698324022346,0.7331303906646373,0.5826771653543307,0.46275708727070597,0.5595955667898114,0.7043771043771043,0.8599647956190104,0.6906077348066298,0.6110902959910078
29,0.6617,0.7366402454615187,0.6596729404504782,0.6897652582159625,0.5436893203883495,0.6660377358490566,0.6122754491017964,0.7631205673758865,0.6175200493522517,0.7187053783912423,0.6517857142857143,0.7192400482509047,0.7486033519553073,0.7508878741755454,0.6220472440944882,0.49416342412451364,0.5611510791366906,0.7393939393939394,0.8480344220614121,0.7292817679558011,0.614275009366804,0.7366402454615187,0.6596729404504782,0.6897652582159625,0.5436893203883495,0.6660377358490566,0.6122754491017964,0.7631205673758865,0.6175200493522517,0.7187053783912423,0.6517857142857143,0.7192400482509047,0.7486033519553073,0.7508878741755454,0.6220472440944882,0.49416342412451364,0.5611510791366906,0.7393939393939394,0.8480344220614121,0.7292817679558011,0.614275009366804
