round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
24,0.6793,0.5738866396761133,0.4796044499381953,0.72018779342723,0.511326860841424,0.5616438356164384,0.4635514018691589,0.8362603305785123,0.570627802690583,0.814852492370295,0.5867768595041323,0.59244126659857,0.8356545961002786,0.7273180458624128,0.5489130434782609,0.48713550600343053,0.76309963099631,0.611585092052088,0.7920985722667709,0.6023391812865497,0.8325852782764811
25,0.6783,0.5969129554655871,0.5173053152039555,0.6935211267605634,0.517799352750809,0.5684931506849316,0.5102803738317757,0.8419421487603306,0.5672645739910314,0.8072227873855544,0.5950413223140496,0.59244126659857,0.8217270194986073,0.7278165503489531,0.6032608695652174,0.48566527811810833,0.7830258302583026,0.6167489896722047,0.7778212399765304,0.5964912280701754,0.8029622980251346
26,0.6716,0.5711032388663968,0.4527194066749073,0.6655399061032864,0.4854368932038835,0.5513698630136986,0.4261682242990654,0.8414256198347108,0.5667040358744395,0.8397761953204476,0.5950413223140496,0.6281920326864147,0.8467966573816156,0.7233300099700898,0.5217391304347826,0.45086988483214896,0.7514391143911439,0.6183206106870229,0.8210443966360258,0.631578947368421,0.8330341113105925
27,0.6832,0.5991902834008097,0.5148331273176762,0.7023474178403756,0.5210355987055016,0.589041095890411,0.4897196261682243,0.8533057851239669,0.570067264573991,0.8296032553407935,0.5867768595041323,0.5903983656792645,0.8245125348189415,0.7248255234297108,0.5760869565217391,0.48738054398431757,0.7895202952029521,0.6100134710372699,0.7913162526892236,0.6257309941520468,0.8171005385996409
28,0.6834,0.5668016194331984,0.4626081582200247,0.7254460093896714,0.511326860841424,0.5273972602739726,0.4355140186915888,0.831095041322314,0.600896860986547,0.8336724313326551,0.6198347107438017,0.6077630234933605,0.8272980501392758,0.7357926221335992,0.532608695652174,0.496691987258025,0.76,0.6324651998203862,0.8120477214942304,0.631578947368421,0.8426840215439856
29,0.6928,0.5885627530364372,0.49443757725587145,0.6905164319248827,0.5533980582524272,0.5753424657534246,0.47102803738317756,0.8414256198347108,0.6081838565022422,0.8311291963377416,0.6198347107438017,0.616956077630235,0.841225626740947,0.7502492522432702,0.5869565217391305,0.5324675324675324,0.7966051660516605,0.6549169286035025,0.7932720516330921,0.6608187134502924,0.824281867145422
30,0.6863,0.5989372469635628,0.49443757725587145,0.6845070422535211,0.49514563106796117,0.571917808219178,0.4654205607476635,0.8481404958677686,0.5868834080717489,0.8402848423194303,0.5867768595041323,0.6322778345250255,0.8245125348189415,0.7412761714855434,0.5706521739130435,0.4935064935064935,0.7781549815498155,0.6490794791198923,0.8163504791707412,0.6491228070175439,0.8263016157989228
31,0.6874,0.6156376518218624,0.5166872682323856,0.68018779342723,0.4886731391585761,0.5958904109589042,0.4897196261682243,0.8651859504132231,0.5807174887892377,0.8479145473041709,0.6033057851239669,0.6230847803881512,0.8356545961002786,0.7422731804586241,0.592391304347826,0.490320999754962,0.7806642066420664,0.6351594072743602,0.8116565617054566,0.6257309941520468,0.8191202872531418
32,0.6939,0.6072874493927125,0.5105067985166872,0.704037558685446,0.540453074433657,0.565068493150685,0.4934579439252336,0.8533057851239669,0.601457399103139,0.8265513733468972,0.5867768595041323,0.6281920326864147,0.8245125348189415,0.7532402791625125,0.5869565217391305,0.5211957853467287,0.7859778597785978,0.6627750336775932,0.8089184431840407,0.6374269005847953,0.8372980251346499
33,0.6984,0.5976720647773279,0.4907292954264524,0.7213145539906103,0.5469255663430421,0.565068493150685,0.4635514018691589,0.8569214876033058,0.6182735426008968,0.8423194303153612,0.6198347107438017,0.6547497446373851,0.841225626740947,0.7612163509471586,0.5597826086956522,0.5398186718941436,0.769889298892989,0.6740008980691513,0.8151769998044202,0.6549707602339181,0.8384201077199281
34,0.7,0.6062753036437247,0.5098887515451175,0.7106103286384976,0.5825242718446602,0.565068493150685,0.4747663551401869,0.8672520661157025,0.6418161434977578,0.8448626653102747,0.6198347107438017,0.6322778345250255,0.841225626740947,0.7542372881355932,0.5815217391304348,0.561872090173977,0.7743173431734317,0.643242029636282,0.8179151183258361,0.6608187134502924,0.8224865350089766
35,0.7005,0.6065283400809717,0.5061804697156984,0.7352112676056338,0.5372168284789643,0.5958904109589042,0.4803738317757009,0.8388429752066116,0.6199551569506726,0.8489318413021363,0.6115702479338843,0.6363636363636364,0.8189415041782729,0.7412761714855434,0.5760869565217391,0.5309973045822103,0.7799261992619926,0.655590480466996,0.8161548992763544,0.6491228070175439,0.8334829443447038
