round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
122,0.6038,0.5437000000000001,0.7736427187919617,0.19807294011116028,0.6842741966247559,0.7141396062388136,0.7155199012650416,0.7218779342723005,0.3042071197411003,0.6465408805031446,0.34880239520958084,0.8276595744680851,0.3121529919802591,0.5406949071870538,0.6205357142857143,0.6344993968636912,0.6508379888268156,0.465246067985794,0.28346456692913385,0.27793218454697055,0.4244604316546763,0.6092031425364759,0.7203207510267945,0.6187845303867403,0.6524915698763581
123,0.5987,0.54433,0.7835619449615479,0.19623161852359772,0.6853382587432861,0.7000767067246229,0.7247763036099969,0.7245070422535211,0.3106796116504854,0.6465408805031446,0.3458083832335329,0.8347517730496454,0.3288093769278223,0.5792479771537363,0.6428571428571429,0.6248492159227985,0.6256983240223464,0.4550989345509893,0.28346456692913385,0.27515286270150086,0.43321018860587207,0.6242424242424243,0.7498533150792098,0.6243093922651933,0.6496815286624203
124,0.5907,0.54295,0.7732968926429749,0.1948135644197464,0.6862736344337463,0.67808744566607,0.7374267201481024,0.7258215962441315,0.33980582524271846,0.6522012578616352,0.344311377245509,0.8460992907801419,0.3553362122146823,0.6235126130414088,0.6473214285714286,0.617913148371532,0.6061452513966481,0.44799594114662605,0.2677165354330709,0.27904391328515843,0.4510985805949835,0.6267115600448934,0.7885781341678075,0.6408839779005525,0.6506182090670664
125,0.5837,0.54132,0.7778158783912659,0.19252097606658936,0.6872493624687195,0.6601892099207364,0.751928417155199,0.7273239436619718,0.313915857605178,0.6509433962264151,0.3413173652694611,0.8560283687943262,0.36829117828500924,0.6620656830080914,0.6428571428571429,0.612183353437877,0.5726256983240223,0.4505327245053272,0.23622047244094488,0.28877153974430236,0.4602372156328991,0.6161616161616161,0.8192841775865441,0.6298342541436464,0.6556762832521543
126,0.5797,0.53919,0.7719134092330933,0.19022603332996368,0.6881475448608398,0.6471490667348504,0.7574822585621722,0.7271361502347418,0.32362459546925565,0.6484276729559748,0.3338323353293413,0.8617021276595744,0.3701418877236274,0.6863398381722989,0.6071428571428571,0.6025331724969843,0.5754189944134078,0.4535768645357686,0.2283464566929134,0.30016675931072817,0.4647093136301769,0.61324354657688,0.8298454918834344,0.6077348066298343,0.6637317347321094
127,0.5783,0.53854,0.7729240655899048,0.18940263986587524,0.6890469789505005,0.6407568396829455,0.759642085775995,0.7183098591549296,0.34627831715210355,0.6433962264150943,0.33532934131736525,0.8631205673758865,0.35780382479950645,0.6991908614945264,0.5848214285714286,0.5965018094089264,0.5865921787709497,0.45560629122272955,0.2283464566929134,0.3221234018899389,0.4670425821504958,0.603591470258137,0.8382554273420693,0.6077348066298343,0.6676657924316224
128,0.577,0.53765,0.7720533609390259,0.18833063542842865,0.6899265050888062,0.6333418563027359,0.7497685899413761,0.7130516431924883,0.36893203883495146,0.6440251572327044,0.3338323353293413,0.8581560283687943,0.3553362122146823,0.7110899571632556,0.59375,0.5949939686369119,0.5893854748603352,0.46321664129883305,0.2204724409448819,0.33852140077821014,0.4689869725840949,0.5896745230078564,0.8435360844905144,0.6077348066298343,0.6749718995878606
129,0.5719,0.5342399999999999,0.7782824635505676,0.18763746321201324,0.6908660531044006,0.6272053183329072,0.734341252699784,0.7130516431924883,0.37216828478964403,0.6427672955974842,0.33532934131736525,0.8539007092198582,0.3553362122146823,0.7168015230842456,0.5848214285714286,0.594692400482509,0.5782122905027933,0.4713343480466768,0.2047244094488189,0.3460255697609783,0.4695702897141746,0.5815937149270483,0.8468609426950909,0.5911602209944752,0.6822780067440989
130,0.5731,0.53452,0.7656239867210388,0.18695732951164246,0.6916535496711731,0.6241370493479929,0.7192224622030238,0.7138028169014085,0.3818770226537217,0.6383647798742138,0.34281437125748504,0.8539007092198582,0.35101789019123997,0.7006187529747739,0.5848214285714286,0.6007237635705669,0.5810055865921788,0.47843734145104005,0.23622047244094488,0.3468593663146192,0.46140384989305855,0.5762065095398429,0.8378642675532956,0.5966850828729282,0.6880854252529037
131,0.5719,0.53447,0.7609050869941711,0.18598785996437073,0.692380428314209,0.6279723855791358,0.7099660598580685,0.7169953051643192,0.37216828478964403,0.6433962264150943,0.3458083832335329,0.8475177304964538,0.35471930906847626,0.6896715849595431,0.5982142857142857,0.6136911942098915,0.5670391061452514,0.480466768138001,0.23622047244094488,0.34213451917732074,0.46198716702313825,0.5616161616161616,0.8273029532564052,0.585635359116022,0.6843387036343199
132,0.571,0.53481,0.7769055366516113,0.18563665449619293,0.6932766437530518,0.6379442597801074,0.7115087935822277,0.7098591549295775,0.37540453074433655,0.6446540880503144,0.3398203592814371,0.8439716312056738,0.36027143738433065,0.6739647786768206,0.6026785714285714,0.6185162846803377,0.5837988826815642,0.4901065449010654,0.25196850393700787,0.33324068927181766,0.46432043554345714,0.5452300785634119,0.8171327987482887,0.569060773480663,0.6760959160734358
133,0.5703,0.5341899999999999,0.7689527869224548,0.1848868876695633,0.694074273109436,0.6543083610329838,0.7155199012650416,0.7070422535211267,0.3656957928802589,0.660377358490566,0.3398203592814371,0.8446808510638298,0.36829117828500924,0.6568300809138505,0.6160714285714286,0.6242460796139928,0.5865921787709497,0.504312531709792,0.2677165354330709,0.3187882156753752,0.4726813144079331,0.5342312008978676,0.8061803246626247,0.569060773480663,0.6708505058074186
134,0.5723,0.53506,0.7723715901374817,0.18408818542957306,0.6949008703231812,0.659677831756584,0.7290959580376427,0.7029107981220657,0.3268608414239482,0.6597484276729559,0.3323353293413174,0.8468085106382979,0.36644046884639114,0.6411232746311281,0.6026785714285714,0.6284680337756333,0.5893854748603352,0.5159817351598174,0.25196850393700787,0.3051695386325737,0.48006999805560957,0.5333333333333333,0.8018775669861138,0.580110497237569,0.6631697264893218
135,0.5737,0.53492,0.779079794883728,0.18304742872714996,0.6957931518554688,0.6627461007414983,0.7349583461894477,0.7068544600938967,0.3268608414239482,0.6641509433962264,0.3413173652694611,0.8531914893617021,0.35348550277606416,0.6363636363636364,0.5982142857142857,0.6287696019300362,0.5977653631284916,0.519533231861999,0.25984251968503935,0.2987770983879933,0.48259770561928833,0.5367003367003367,0.7977703892039898,0.585635359116022,0.658298988385163
136,0.5782,0.53803,0.7777835130691528,0.18226072192192078,0.6966608166694641,0.6612119662490412,0.7337241592101204,0.7096713615023474,0.31715210355987056,0.6540880503144654,0.34880239520958084,0.8638297872340426,0.3491671807526218,0.6344597810566397,0.6160714285714286,0.626658624849216,0.5977653631284916,0.5230847285641806,0.25196850393700787,0.29405225125069484,0.47151468014777365,0.5438832772166106,0.7911206727948367,0.569060773480663,0.6581116523042337
137,0.5815,0.5401,0.7557776570320129,0.1812117099761963,0.6972768306732178,0.6601892099207364,0.73033014501697,0.7154929577464789,0.32362459546925565,0.6540880503144654,0.344311377245509,0.875177304964539,0.3442319555829735,0.6449309852451214,0.625,0.6182147165259348,0.6061452513966481,0.504312531709792,0.25984251968503935,0.29849916620344635,0.4551818005055415,0.557351290684624,0.7940543712106396,0.5580110497237569,0.6612963656800299
138,0.5854,0.54371,0.7695739269256592,0.18067780137062073,0.6980368494987488,0.6517514702122219,0.7315643319962974,0.7211267605633803,0.3300970873786408,0.6547169811320754,0.344311377245509,0.873758865248227,0.35225169648365207,0.6568300809138505,0.625,0.6124849215922799,0.5949720670391061,0.4911212582445459,0.25984251968503935,0.2990550305725403,0.44720979972778535,0.5683501683501684,0.8028554664580481,0.56353591160221,0.6622330460846759
139,0.5843,0.54293,0.7834354043006897,0.18066458404064178,0.6989424824714661,0.6468933776527742,0.7358839864239433,0.7188732394366197,0.32362459546925565,0.6490566037735849,0.3398203592814371,0.8702127659574468,0.3571869216533004,0.666825321275583,0.625,0.6094692400482509,0.5893854748603352,0.4789446981227803,0.25984251968503935,0.29849916620344635,0.4429321407738674,0.5771043771043771,0.8122433013886172,0.574585635359116,0.6637317347321094
140,0.5814,0.53991,0.7775458693504333,0.18070776760578156,0.6997721791267395,0.6481718230631552,0.7435976550447393,0.7123004694835681,0.32362459546925565,0.640251572327044,0.3278443113772455,0.8609929078014185,0.36027143738433065,0.6782484531175631,0.6160714285714286,0.6043425814234017,0.5810055865921788,0.4687975646879756,0.25984251968503935,0.3023902167871039,0.43962667703674896,0.5833894500561168,0.8220222961079601,0.580110497237569,0.6680404645934807
141,0.5781,0.53783,0.774990439414978,0.1799658238887787,0.7005643248558044,0.6451035540782408,0.7395865473619253,0.7076056338028169,0.32362459546925565,0.6383647798742138,0.3248502994011976,0.8574468085106383,0.3633559531153609,0.6858638743455497,0.625,0.5971049457177322,0.5782122905027933,0.4627092846270928,0.25196850393700787,0.3037798777098388,0.43651565234299045,0.5892255892255892,0.8327791902992372,0.5911602209944752,0.6775946047208692
142,0.5747,0.53553,0.769216001033783,0.17863060534000397,0.7012841105461121,0.6458706213244695,0.7405121875964209,0.7014084507042253,0.3268608414239482,0.6364779874213836,0.33083832335329344,0.8524822695035461,0.37199259716224553,0.6896715849595431,0.6160714285714286,0.591978287092883,0.5726256983240223,0.45104008117706745,0.25196850393700787,0.30989438576987216,0.43573789616955083,0.6038159371492705,0.8378642675532956,0.5966850828729282,0.6820906706631698
143,0.5715,0.53371,0.7805410623550415,0.178024560213089,0.7021210193634033,0.645359243160317,0.7377352668929342,0.6972769953051643,0.32362459546925565,0.6333333333333333,0.33083832335329344,0.8531914893617021,0.3800123380629241,0.6901475487862923,0.6071428571428571,0.5907720144752714,0.5782122905027933,0.44951801116184675,0.25984251968503935,0.30628126737076156,0.44040443321018863,0.6083052749719416,0.8437316643849012,0.569060773480663,0.6839640314724615
144,0.5712,0.5348900000000001,0.7726683020591736,0.17810633778572083,0.7028615474700928,0.6468933776527742,0.7365010799136069,0.704225352112676,0.31715210355987056,0.6383647798742138,0.3398203592814371,0.850354609929078,0.38741517581739665,0.6853879105188005,0.6205357142857143,0.5925814234016887,0.5698324022346368,0.45662100456621,0.2440944881889764,0.2909949972206782,0.4462376045109858,0.6080808080808081,0.8402112262859378,0.585635359116022,0.6856500562008243
145,0.5727,0.53659,0.7821154594421387,0.1783321052789688,0.7036983370780945,0.6422909741754027,0.7355754396791114,0.7094835680751174,0.31715210355987056,0.6522012578616352,0.3383233532934132,0.8439716312056738,0.3880320789636027,0.6825321275583056,0.6339285714285714,0.5992159227985525,0.5614525139664804,0.4627092846270928,0.2440944881889764,0.27626459143968873,0.454209605288742,0.6069584736251403,0.8362996283982007,0.5911602209944752,0.689396777819408
146,0.5718,0.53673,0.7831542491912842,0.17937156558036804,0.7045372128486633,0.6417795960112503,0.734341252699784,0.7171830985915493,0.3106796116504854,0.6628930817610063,0.3398203592814371,0.8432624113475178,0.3837137569401604,0.6758686339838172,0.6339285714285714,0.609167671893848,0.553072625698324,0.4759005580923389,0.23622047244094488,0.26931628682601444,0.46568150884697646,0.5970819304152637,0.8310189712497555,0.5911602209944752,0.6854627201198951
