round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
36,0.6371,0.6371,0.6964329481124878,0.24888071417808533,0.5165912508964539,0.004021037696068581,0.007768751286085795,0.7376630017898236,0.6587473002159827,0.6343661971830986,0.4919093851132686,0.6245283018867924,0.6002994011976048,0.7801418439716312,0.5786551511412709,0.7296525464064731,0.6071428571428571,0.6933051869722557,0.7737430167597765,0.7468290208016235,0.6220472440944882,0.4357976653696498,0.550068053665176,0.7086419753086419,0.8539018188930177,0.6685082872928176,0.6101536155863619
37,0.639,0.639,0.6814624071121216,0.2455597221851349,0.5184995532035828,0.004020930212230006,0.007740007065327107,0.7333162873945283,0.6550447392780007,0.6343661971830986,0.49514563106796117,0.6163522012578616,0.592814371257485,0.7950354609929078,0.5885256014805675,0.7287006187529748,0.5892857142857143,0.6842581423401689,0.7905027932960894,0.7559614408929477,0.5984251968503937,0.4471928849360756,0.5559012249659732,0.7052749719416386,0.8595736358302366,0.6850828729281768,0.6011614837017609
38,0.6387,0.6387,0.587597668170929,0.23615635931491852,0.5192360281944275,0.003490886035804216,0.006710196615793724,0.7307593965737663,0.6399259487812403,0.6347417840375587,0.49514563106796117,0.6113207547169811,0.5883233532934131,0.8028368794326242,0.5903763109191857,0.732032365540219,0.6116071428571429,0.6830518697225573,0.8100558659217877,0.7635717909690513,0.6062992125984252,0.4563646470261256,0.560567762006611,0.7025813692480359,0.861725014668492,0.6961325966850829,0.6050955414012739
39,0.6411,0.6411,0.6849272847175598,0.23408059775829315,0.5211538076400757,0.0038310556630476635,0.007337025234695669,0.731782152902071,0.6393088552915767,0.6448826291079812,0.5016181229773463,0.6182389937106918,0.5958083832335329,0.8014184397163121,0.579888957433683,0.737743931461209,0.6294642857142857,0.6878769601930036,0.8184357541899442,0.7671232876712328,0.6220472440944882,0.44691495275152865,0.5615399572234104,0.7025813692480359,0.864658713084295,0.6906077348066298,0.6109029599100787
40,0.6448,0.6448,0.6791123747825623,0.23165754973888397,0.5229696035385132,0.0038009280288046243,0.007254100243861275,0.7322935310662235,0.6352977476087627,0.6518309859154929,0.5016181229773463,0.6251572327044025,0.6122754491017964,0.8028368794326242,0.5842072794571253,0.7448833888624464,0.6339285714285714,0.6927020506634499,0.8212290502793296,0.7661085743277524,0.6299212598425197,0.44969427459699834,0.5537623954890142,0.704601571268238,0.8681791511832584,0.6850828729281768,0.6219557886849008
41,0.6498,0.6498,0.6559903621673584,0.22698500752449036,0.524466872215271,0.0037638593354277655,0.007162886062750316,0.7374073127077474,0.6442456032088861,0.6569014084507042,0.5016181229773463,0.6371069182389937,0.6092814371257484,0.8049645390070922,0.5761875385564467,0.7382198952879581,0.6428571428571429,0.701145958986731,0.8100558659217877,0.7721968543886352,0.6377952755905512,0.44691495275152865,0.5580400544429321,0.7144781144781145,0.8642675532955212,0.7016574585635359,0.6408767328587486
42,0.6537,0.6537,0.6670089364051819,0.22361357510089874,0.5260834693908691,0.0037073272531120026,0.007033662538110754,0.7386857581181283,0.6531934588090096,0.6617840375586854,0.4919093851132686,0.6452830188679245,0.6152694610778443,0.8028368794326242,0.580505860579889,0.743455497382199,0.65625,0.7065741857659831,0.7905027932960894,0.7737189244038559,0.6456692913385826,0.4494163424124514,0.5683453237410072,0.7221099887766554,0.8632896538235869,0.7071823204419889,0.6592356687898089
43,0.6561,0.6561,0.6759698987007141,0.2210780680179596,0.5277930498123169,0.003732271087546516,0.007058094066991238,0.744822296087957,0.6661524220919469,0.6649765258215963,0.4692556634304207,0.6477987421383647,0.625748502994012,0.8035460992907801,0.5731030228254164,0.7477391718229415,0.6473214285714286,0.7053679131483716,0.7877094972067039,0.7777777777777778,0.6535433070866141,0.4405225125069483,0.5786505930390823,0.7317620650953984,0.8613338548797184,0.7237569060773481,0.6687898089171974
44,0.6584,0.6584,0.6939166188240051,0.21928821504116058,0.5297122597694397,0.0038008131411146244,0.0071617210101116435,0.7466121196624904,0.6670780623264425,0.6646009389671361,0.47249190938511326,0.6528301886792452,0.6287425149700598,0.8028368794326242,0.5681677976557681,0.7486910994764397,0.6383928571428571,0.7029553679131484,0.7821229050279329,0.7808219178082192,0.6850393700787402,0.4405225125069483,0.5862337157301186,0.7384960718294051,0.8611382749853315,0.7182320441988951,0.6712251779692768
45,0.6591,0.6591,0.7171450257301331,0.21864618360996246,0.5319136381149292,0.003980970672810992,0.007470198523897503,0.746100741498338,0.6676951558161062,0.6662910798122066,0.49514563106796117,0.6616352201257861,0.6122754491017964,0.8078014184397163,0.5780382479950648,0.7410756782484531,0.65625,0.7041616405307599,0.7877094972067039,0.7818366311516997,0.6771653543307087,0.4455252918287938,0.591678008944196,0.7393939393939394,0.861920594562879,0.7071823204419889,0.664293742974897
