round,global_acc,per_client_gen_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
65,0.5312,0.5312,0.00014613367966376245,0.49859371004858094,0.3517432891082999,0.5894835680751174,0.37216828478964403,0.49748427672955975,0.33682634730538924,0.6872340425531915,0.47995064774830354,0.6577820085673489,0.5,0.5551869722557298,0.7094972067039106,0.6159309994926433,0.33070866141732286,0.33657587548638135,0.5094302936029554,0.5600448933782267,0.7392920007823196,0.569060773480663,0.4838890970400899
66,0.5325,0.5325,0.0001441910135326907,0.49757095372027615,0.3579142240049367,0.5953051643192488,0.37540453074433655,0.5037735849056604,0.3473053892215569,0.6872340425531915,0.4904380012338063,0.658257972394098,0.5089285714285714,0.5636308805790109,0.7122905027932961,0.6169457128361238,0.3228346456692913,0.34824902723735407,0.5037915613455182,0.5557800224466891,0.7322511245843927,0.569060773480663,0.4782690146122143
67,0.5319,0.5319,0.00014219878357835114,0.5008949117872666,0.35575439679111387,0.5881690140845071,0.37540453074433655,0.4981132075471698,0.3398203592814371,0.6829787234042554,0.4910549043800123,0.6601618277010948,0.5133928571428571,0.5582026537997588,0.7122905027932961,0.6225266362252664,0.31496062992125984,0.3468593663146192,0.4973750729146413,0.5622895622895623,0.7435947584588304,0.574585635359116,0.4844511052828775
68,0.5326,0.5326,0.00013996308553032577,0.49654819739197137,0.3508176488738044,0.5939906103286385,0.3786407766990291,0.5037735849056604,0.34281437125748504,0.6780141843971631,0.4910549043800123,0.6592099000475964,0.5089285714285714,0.5666465621230398,0.7150837988826816,0.626078132927448,0.31496062992125984,0.3499166203446359,0.4944584872642427,0.5667789001122334,0.7371406219440642,0.580110497237569,0.47583364556013485
69,0.5345,0.5345,0.00013794639380648732,0.5044745589363334,0.36377661215674173,0.5913615023474178,0.3786407766990291,0.49748427672955975,0.3502994011976048,0.6893617021276596,0.4959901295496607,0.6625416468348405,0.5089285714285714,0.5585042219541616,0.7094972067039106,0.6179604261796042,0.33070866141732286,0.3499166203446359,0.49426404822088277,0.5562289562289562,0.7451593976139252,0.569060773480663,0.49381790932933683
70,0.5351,0.5351,0.00013609697634819895,0.506520071592943,0.36593643937056464,0.5924882629107981,0.3786407766990291,0.5,0.3532934131736527,0.6900709219858157,0.48858729179518817,0.6606377915278439,0.5133928571428571,0.5569963811821471,0.7067039106145251,0.6169457128361238,0.33070866141732286,0.35019455252918286,0.5030138051720785,0.5566778900112234,0.7424212790925093,0.56353591160221,0.4925065567628325
71,0.5336,0.5336,0.00013421296898741275,0.5011506008693429,0.35883986423943226,0.5932394366197183,0.3818770226537217,0.5037735849056604,0.3458083832335329,0.6929078014184397,0.4959901295496607,0.6606377915278439,0.5089285714285714,0.5630277442702051,0.7178770949720671,0.6189751395230847,0.33070866141732286,0.35630906058921624,0.5055415127357573,0.55331088664422,0.7394875806767064,0.569060773480663,0.48520044960659425
72,0.5373,0.5373,0.00013271550415083766,0.5095883405778573,0.3677877198395557,0.5939906103286385,0.37540453074433655,0.5050314465408805,0.3532934131736527,0.6943262411347517,0.48982109808760027,0.661113755354593,0.5133928571428571,0.5618214716525934,0.7067039106145251,0.6154236428209031,0.33070866141732286,0.3499166203446359,0.5030138051720785,0.5548821548821549,0.7437903383532173,0.569060773480663,0.49793930310977896
73,0.538,0.538,0.00013096287148073316,0.5093326514957811,0.3687133600740512,0.6,0.3851132686084142,0.5113207547169811,0.36227544910179643,0.6943262411347517,0.4984577421344849,0.661113755354593,0.5267857142857143,0.5684559710494572,0.7178770949720671,0.6189751395230847,0.33070866141732286,0.35825458588104503,0.5030138051720785,0.5539842873176206,0.7361627224721299,0.56353591160221,0.49363057324840764
74,0.5374,0.5374,0.0001291042863158509,0.5044745589363334,0.36069114470842334,0.5964319248826291,0.3818770226537217,0.5088050314465409,0.36077844311377244,0.6971631205673758,0.49413942011104256,0.6649214659685864,0.5267857142857143,0.5663449939686369,0.723463687150838,0.6169457128361238,0.3228346456692913,0.3507504168982768,0.504180439432238,0.551739618406285,0.7394875806767064,0.56353591160221,0.49906331959535405
75,0.5365,0.5365,0.00012750182941090316,0.5034518026080287,0.35668003702560935,0.5907981220657277,0.3851132686084142,0.5037735849056604,0.3532934131736527,0.6865248226950355,0.4959901295496607,0.6639695383150881,0.5223214285714286,0.5621230398069964,0.7206703910614525,0.6265854895991883,0.31496062992125984,0.3560311284046693,0.4997083414349601,0.5620650953984287,0.7424212790925093,0.569060773480663,0.4996253278381416
76,0.5399,0.5399,0.00012590724509209394,0.5108667859882383,0.36809626658438754,0.5983098591549296,0.3883495145631068,0.5044025157232704,0.35479041916167664,0.6936170212765957,0.49413942011104256,0.6620656830080914,0.5267857142857143,0.5618214716525934,0.7178770949720671,0.6265854895991883,0.3228346456692913,0.35269594219010564,0.5049581956056777,0.5643097643097643,0.7408566399374145,0.574585635359116,0.5014986886474335
77,0.5403,0.5403,0.00012457839329726994,0.5070314497570954,0.3705646405430423,0.6022535211267606,0.39805825242718446,0.5088050314465409,0.36227544910179643,0.6872340425531915,0.5009253547193091,0.6653974297953356,0.5223214285714286,0.5702653799758746,0.7178770949720671,0.6225266362252664,0.3228346456692913,0.3638132295719844,0.50009721952168,0.561391694725028,0.7361627224721299,0.56353591160221,0.5039340576995129
78,0.5394,0.5394,0.00012308852456044406,0.5047302480184096,0.36593643937056464,0.6003755868544601,0.39158576051779936,0.5113207547169811,0.36227544910179643,0.6985815602836879,0.499691548426897,0.6677772489290814,0.5223214285714286,0.5702653799758746,0.7206703910614525,0.6159309994926433,0.3228346456692913,0.3602001111728738,0.506319268909197,0.5499438832772167,0.7383141013103853,0.56353591160221,0.5046834020232297
79,0.5428,0.5428,0.00012169048568466678,0.510355407824086,0.3693304535637149,0.6011267605633803,0.39158576051779936,0.5088050314465409,0.35778443113772457,0.6936170212765957,0.4947563232572486,0.6639695383150881,0.5223214285714286,0.5678528347406514,0.7178770949720671,0.6281075596144089,0.3228346456692913,0.3546414674819344,0.506319268909197,0.5661054994388328,0.7416389595149618,0.574585635359116,0.5048707381041588
80,0.5412,0.5412,0.00012014936510240659,0.5113781641523907,0.3705646405430423,0.5973708920187794,0.3883495145631068,0.5069182389937107,0.3592814371257485,0.6950354609929078,0.4935225169648365,0.6615897191813422,0.5267857142857143,0.5672496984318456,0.7206703910614525,0.6220192795535261,0.3228346456692913,0.3529738743746526,0.508458098386156,0.5595959595959596,0.7453549775083121,0.574585635359116,0.49943799175721243
81,0.5439,0.5439,0.00011871062451973557,0.5085655842495526,0.37118173403270593,0.6086384976525822,0.4045307443365696,0.5138364779874214,0.36077844311377244,0.6893617021276596,0.49784083898827886,0.6577820085673489,0.5357142857142857,0.5726779252110977,0.7150837988826816,0.6255707762557078,0.3228346456692913,0.3593663146192329,0.5067081469959168,0.573063973063973,0.7398787404654802,0.580110497237569,0.5007493443237168
82,0.5413,0.5413,0.00011705298675224185,0.5070314497570954,0.36439370564640544,0.6,0.39805825242718446,0.5144654088050314,0.36227544910179643,0.6921985815602837,0.500308451573103,0.6601618277010948,0.53125,0.5720747889022919,0.7206703910614525,0.6276002029426687,0.3228346456692913,0.3596442468037799,0.5006805366517597,0.5679012345679012,0.746919616663407,0.580110497237569,0.49925065567628324
83,0.5419,0.5419,0.00011569942580536008,0.5111224750703145,0.36593643937056464,0.5988732394366197,0.39158576051779936,0.5144654088050314,0.36826347305389223,0.6907801418439716,0.49660703269586676,0.6644455021418372,0.5089285714285714,0.5720747889022919,0.723463687150838,0.6352105530187722,0.3228346456692913,0.35519733185102836,0.5022360489986389,0.572615039281706,0.7433991785644436,0.574585635359116,0.49887598351442486
84,0.5428,0.5428,0.00011450768943177536,0.5080542060854002,0.3708731872878741,0.608075117370892,0.3883495145631068,0.5176100628930818,0.36976047904191617,0.6914893617021277,0.4879703886489821,0.6649214659685864,0.5401785714285714,0.5787092882991556,0.729050279329609,0.6341958396752917,0.3228346456692913,0.3479710950528071,0.5080692202994361,0.5723905723905723,0.7357715626833562,0.585635359116022,0.5024353690520794
85,0.5427,0.5427,0.00011337065370753407,0.5090769624137049,0.3705646405430423,0.6075117370892019,0.39158576051779936,0.5157232704402516,0.36976047904191617,0.6957446808510638,0.49167180752621836,0.6634935744883389,0.5357142857142857,0.5765983112183354,0.7262569832402235,0.6270928462709284,0.3228346456692913,0.35241801000555867,0.5094302936029554,0.567003367003367,0.7402699002542539,0.580110497237569,0.49831397527163734
