round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp_new,B_layer_norm,ratio_norm,scaled_delta_norm,warmup,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
10,0.5045,0.5045,0.840455174446106,0.43350255489349365,0.449190229177475,0.0,0.0,0.0,0.0,0.0,1,0.5466632574789057,0.4412218451095341,0.5451643192488262,0.3818770226537217,0.4408805031446541,0.39820359281437123,0.6659574468085107,0.47624922887106724,0.5592574964302713,0.41964285714285715,0.47255729794933654,0.6843575418994413,0.5337392186707255,0.3464566929133858,0.34018899388549195,0.46198716702313825,0.46936026936026937,0.7254058282808528,0.4696132596685083,0.35275384038965907
11,0.5101,0.5101,0.8088820576667786,0.4274628758430481,0.45419928431510925,0.0,0.0,0.0,0.0,0.0,1,0.5517770391204295,0.43998765813020674,0.5569953051643193,0.3883495145631068,0.4742138364779874,0.40718562874251496,0.6943262411347517,0.4873534855027761,0.5835316515944788,0.4732142857142857,0.5135705669481303,0.7094972067039106,0.5367833587011669,0.3543307086614173,0.3499166203446359,0.46276492319657786,0.4540965207631874,0.7347936632114219,0.47513812154696133,0.3761708505058074
12,0.5221,0.5221,0.7962261438369751,0.42141881585121155,0.45888322591781616,0.0,0.0,0.0,0.0,0.0,1,0.5389925850166198,0.41653810552298676,0.5874178403755869,0.3656957928802589,0.5270440251572327,0.39820359281437123,0.700709219858156,0.499691548426897,0.6006663493574488,0.5178571428571429,0.5600120627261761,0.7178770949720671,0.5707762557077626,0.30708661417322836,0.35797665369649806,0.4697647287575345,0.48035914702581367,0.7257969880696264,0.4861878453038674,0.39527913076058446
13,0.5344,0.5344,0.7469933032989502,0.4123077392578125,0.4626532793045044,0.0,0.0,0.0,0.0,0.0,1,0.5203272820250575,0.3875347115087936,0.6011267605633803,0.3656957928802589,0.5553459119496855,0.39221556886227543,0.6907801418439716,0.5027760641579272,0.6178010471204188,0.5625,0.6001206272617612,0.6983240223463687,0.604261796042618,0.30708661417322836,0.35269594219010564,0.47676453431849114,0.5288439955106622,0.7205163309211813,0.5580110497237569,0.42899962532783814
14,0.542,0.542,0.7140885591506958,0.4018833041191101,0.4658399224281311,0.0,0.0,0.0,0.0,0.0,1,0.5129122986448479,0.3835236038259796,0.5907981220657277,0.3851132686084142,0.5773584905660377,0.3937125748502994,0.6602836879432624,0.5058605798889574,0.6173250832936696,0.5982142857142857,0.6372135102533173,0.6815642458100558,0.6321664129883308,0.2992125984251969,0.34574763757643134,0.460431654676259,0.6002244668911335,0.7124975552513202,0.6022099447513812,0.4559760209816411
15,0.5519,0.5519,0.7384543418884277,0.3922789692878723,0.46935051679611206,0.0,0.0,0.0,0.0,0.0,1,0.527486576323191,0.39956803455723544,0.5909859154929578,0.3948220064724919,0.6,0.4101796407185629,0.6283687943262412,0.5157310302282542,0.6201808662541647,0.5982142857142857,0.6589264173703256,0.6703910614525139,0.6443429731100964,0.31496062992125984,0.35797665369649806,0.4518763367684231,0.6464646464646465,0.7099550166242911,0.6519337016574586,0.47508430123641815
16,0.5628,0.5628,0.6406614184379578,0.37569859623908997,0.47137191891670227,0.0,0.0,0.0,0.0,0.0,1,0.5637944259780108,0.4517124344338167,0.5887323943661972,0.4401294498381877,0.6213836477987421,0.4655688622754491,0.6283687943262412,0.5293028994447871,0.6206568300809139,0.6071428571428571,0.6737032569360676,0.664804469273743,0.6641298833079655,0.3937007874015748,0.37687604224569204,0.4510985805949835,0.6769921436588103,0.716800312927831,0.6629834254143646,0.4788310228550019
17,0.5772,0.5772,0.6963577270507812,0.36360660195350647,0.47415053844451904,0.0,0.0,0.0,0.0,0.0,1,0.6011250319611353,0.5121875964208578,0.5923004694835681,0.4692556634304207,0.6144654088050314,0.48952095808383234,0.6453900709219859,0.5434916718075262,0.6225606853879105,0.6205357142857143,0.669481302774427,0.6703910614525139,0.6808726534753932,0.44881889763779526,0.38993885491939967,0.4602372156328991,0.6846240179573513,0.7369450420496773,0.6850828729281768,0.4795803671787186
18,0.5822,0.5822,0.7144163250923157,0.3547210693359375,0.47715243697166443,0.0,0.0,0.0,0.0,0.0,1,0.6223472257734595,0.5322431348349275,0.591737089201878,0.47896440129449835,0.5911949685534591,0.49700598802395207,0.6787234042553192,0.566933991363356,0.6363636363636364,0.6160714285714286,0.6583232810615199,0.6955307262569832,0.6879756468797564,0.49606299212598426,0.4121734296831573,0.4615982889364184,0.6693602693602694,0.7676510854684139,0.6685082872928176,0.4810790558261521
19,0.5827,0.5827,0.7013995051383972,0.34626445174217224,0.4799138605594635,0.0,0.0,0.0,0.0,0.0,1,0.6328304781385835,0.5242209194692996,0.5988732394366197,0.5016181229773463,0.5641509433962264,0.48353293413173654,0.7269503546099291,0.5928439235040098,0.6596858638743456,0.5982142857142857,0.6390229191797346,0.7346368715083799,0.6884830035514967,0.4881889763779528,0.4396887159533074,0.46801477736729535,0.6320987654320988,0.8007040876197927,0.6132596685082873,0.4885724990633196
20,0.5864,0.5864,0.6668943166732788,0.3367459774017334,0.48214274644851685,0.0,0.0,0.0,0.0,0.0,1,0.6228586039376118,0.5044739278000617,0.612206572769953,0.49514563106796117,0.5509433962264151,0.46107784431137727,0.7574468085106383,0.5934608266502159,0.6858638743455497,0.5580357142857143,0.620627261761158,0.7541899441340782,0.6727549467275494,0.44881889763779526,0.4494163424124514,0.47676453431849114,0.593939393939394,0.8214355564247995,0.5966850828729282,0.5127388535031847
21,0.5841,0.5841,0.6548055410385132,0.3267728388309479,0.4841742515563965,0.0,0.0,0.0,0.0,0.0,1,0.6098184607517259,0.4896636840481333,0.6415023474178404,0.4919093851132686,0.530188679245283,0.4535928143712575,0.7780141843971631,0.5885256014805675,0.7025226082817706,0.5357142857142857,0.5992159227985525,0.776536312849162,0.663115169964485,0.4251968503937008,0.433852140077821,0.502041609955279,0.5802469135802469,0.8292587522002738,0.56353591160221,0.5445859872611465
22,0.5869,0.5869,0.6902070045471191,0.3188203275203705,0.4866665303707123,0.0,0.0,0.0,0.0,0.0,1,0.6093070825875735,0.49151496451712434,0.663661971830986,0.4627831715210356,0.5226415094339623,0.4655688622754491,0.775886524822695,0.5502776064157927,0.7082341742027606,0.53125,0.5910735826296744,0.7737430167597765,0.6656519533231862,0.4251968503937008,0.4074485825458588,0.5212910752479097,0.5865319865319866,0.8341482495599453,0.5580110497237569,0.5595728737354815
23,0.5946,0.5946,0.6777001023292542,0.3123292922973633,0.48894646763801575,0.0,0.0,0.0,0.0,0.0,1,0.6215801585272309,0.5171243443381672,0.6815023474178403,0.4401294498381877,0.5232704402515723,0.47904191616766467,0.7730496453900709,0.526218383713757,0.7120418848167539,0.5044642857142857,0.5943908323281062,0.7625698324022346,0.6829020801623541,0.4566929133858268,0.3779877709838799,0.5424849309741396,0.6154882154882155,0.8339526696655584,0.6022099447513812,0.5695016860247284
24,0.6031,0.6031,0.6801475286483765,0.3065617084503174,0.49122700095176697,0.0,0.0,0.006251697269685703,0.0,0.0,1,0.6463819994886219,0.5513730330145017,0.6820657276995306,0.4174757281553398,0.5283018867924528,0.49550898203592814,0.7723404255319148,0.512646514497224,0.6996668253212756,0.5267857142857143,0.6001206272617612,0.7597765363128491,0.702181633688483,0.4645669291338583,0.35825458588104503,0.5514291269686953,0.6534231200897868,0.8327791902992372,0.6464088397790055,0.5760584488572499
25,0.6138,0.6138,0.6725050210952759,0.300955593585968,0.49336957931518555,0.002980161664383262,0.006028206000279113,0.006251697269685703,745.6027680690493,0.004430059064757641,0,0.6630017898235745,0.5797593335390312,0.68018779342723,0.4077669902912621,0.5452830188679245,0.5224550898203593,0.7624113475177305,0.5015422578655151,0.6920514040932889,0.5491071428571429,0.6194209891435465,0.7597765363128491,0.7184170471841704,0.4881889763779528,0.3568649249583102,0.5545401516624539,0.6866442199775533,0.8284764326227264,0.6740331491712708,0.5784938179093293
26,0.6213,0.6213,0.6600871086120605,0.2948697805404663,0.4953146278858185,0.0035424120742676246,0.007137432336736582,0.006251697269685703,714.1947842524353,0.004242236238457451,0,0.6650473024801841,0.5813020672631903,0.6644131455399062,0.44336569579288027,0.5723270440251572,0.5374251497005988,0.7531914893617021,0.5169648365206663,0.6934792955735364,0.6026785714285714,0.6420386007237636,0.7569832402234636,0.7229832572298326,0.5118110236220472,0.3968871595330739,0.5459848337546179,0.714253647586981,0.8231957754742812,0.6850828729281768,0.5886099662795055
27,0.6268,0.6268,0.6521092057228088,0.28771328926086426,0.4971274137496948,0.00399581186120657,0.00802166624624766,0.006251697269685703,706.7402246424447,0.00436265159830265,0,0.6502173357197648,0.5677260104905894,0.6486384976525822,0.47249190938511326,0.6062893081761006,0.5224550898203593,0.7460992907801418,0.5441085749537322,0.6906235126130414,0.625,0.6715922798552473,0.7597765363128491,0.7290715372907154,0.5196850393700787,0.4377431906614786,0.537429515846782,0.7301907968574636,0.8153725796988069,0.6850828729281768,0.5955414012738853
28,0.6285,0.6285,0.6618493795394897,0.28191283345222473,0.49904385209083557,0.0041274805914651835,0.008254237251806879,0.006251697269685703,727.9954936535736,0.004212220787397952,0,0.6318077218102787,0.5461277383523604,0.6364319248826291,0.5242718446601942,0.6226415094339622,0.5089820359281437,0.7397163120567376,0.580505860579889,0.6858638743455497,0.6428571428571429,0.6848612786489746,0.7346368715083799,0.7376966007102993,0.5039370078740157,0.47192884936075596,0.5317907835893447,0.7402918069584736,0.8132212008605515,0.6740331491712708,0.5959160734357437
29,0.6294,0.6294,0.655430257320404,0.27545303106307983,0.5008494257926941,0.004163584961001934,0.008296482464686217,0.006251697269685703,750.0374757730681,0.004185124385569582,0,0.6246484275121452,0.5266892934279543,0.6373708920187794,0.5372168284789643,0.6327044025157232,0.48353293413173654,0.7453900709219858,0.5928439235040098,0.6839600190385531,0.6339285714285714,0.6930036188178529,0.729050279329609,0.7417554540842212,0.49606299212598426,0.49777654252362424,0.5405405405405406,0.7378226711560045,0.8171327987482887,0.6906077348066298,0.590108654926939
30,0.6287,0.6287,0.6808152794837952,0.2718629837036133,0.5029680132865906,0.004273468834364435,0.008479642996576947,0.006251697269685703,805.9771866580547,0.00421166236294988,0,0.6279723855791358,0.5254551064486269,0.6413145539906103,0.5533980582524272,0.630817610062893,0.4940119760479042,0.7574468085106383,0.6008636644046884,0.6910994764397905,0.6339285714285714,0.695416164053076,0.7402234636871509,0.7422628107559615,0.4881889763779528,0.49694274596998333,0.558428932529652,0.7274971941638608,0.8237825151574418,0.6850828729281768,0.5887973023604346
31,0.6314,0.6314,0.6485425233840942,0.2662007808685303,0.5046316981315613,0.0042488986321091845,0.008403149264197546,0.006251697269685703,733.9747589045252,0.0040326376518800425,0,0.6341089235489644,0.5331687750694231,0.6567136150234741,0.5145631067961165,0.6276729559748427,0.5044910179640718,0.7702127659574468,0.5774213448488588,0.7020466444550214,0.6294642857142857,0.6875753920386007,0.7541899441340782,0.73921867072552,0.48031496062992124,0.47026125625347415,0.5780672759090025,0.714253647586981,0.8314101310385292,0.6906077348066298,0.6007868115399025
32,0.6349,0.6349,0.692814826965332,0.2626365125179291,0.5068594813346863,0.004604008788771247,0.009065517053401514,0.006251697269685703,820.7621426538788,0.004599231703693294,0,0.646637688570698,0.5492132058006788,0.671924882629108,0.49514563106796117,0.6270440251572327,0.5059880239520959,0.7780141843971631,0.5595311536088834,0.709662065683008,0.6160714285714286,0.6830518697225573,0.7625698324022346,0.745814307458143,0.5039370078740157,0.4369093941078377,0.5877892280769978,0.7102132435465769,0.834343829454332,0.6961325966850829,0.6090295991007868
33,0.636,0.636,0.6834477782249451,0.2591816186904907,0.5089287161827087,0.004422524696594539,0.00867282927249372,0.006251697269685703,829.9956701050785,0.0042813365765472814,0,0.6594221426745078,0.5655661832767664,0.6869483568075118,0.48220064724919093,0.6276729559748427,0.5269461077844312,0.7872340425531915,0.5447254780999383,0.7168015230842456,0.6116071428571429,0.6752110977080821,0.770949720670391,0.7493658041603247,0.5196850393700787,0.4182879377431907,0.5848726424265993,0.7099887766554434,0.8388421670252298,0.6685082872928176,0.6180217309853878
34,0.6386,0.6386,0.6227800846099854,0.25197386741638184,0.5101930499076843,0.004074904015599793,0.007971360362461256,0.006251697269685703,659.878245365562,0.003852686731268031,0,0.6668371260547175,0.5840789879666769,0.6895774647887324,0.49838187702265374,0.6163522012578616,0.5389221556886228,0.7851063829787234,0.5459592843923504,0.7215611613517373,0.6026785714285714,0.6712907117008444,0.7793296089385475,0.7549467275494672,0.5354330708661418,0.4138410227904391,0.5770950806922029,0.7173961840628508,0.8353217289262663,0.6685082872928176,0.6236418134132634
35,0.6409,0.6409,0.6683349013328552,0.24796448647975922,0.5120162963867188,0.00409338170111287,0.007979048092513659,0.006251697269685703,780.2287420877939,0.00392133787561604,0,0.6785988238302224,0.5991977784634372,0.6828169014084507,0.5275080906148867,0.6088050314465409,0.5464071856287425,0.7773049645390071,0.5564466378778532,0.7225130890052356,0.6071428571428571,0.6706875753920386,0.770949720670391,0.76103500761035,0.5433070866141733,0.43746525847693163,0.568928640871087,0.7290684624017957,0.8394289067083904,0.6740331491712708,0.6260771824653428
36,0.6424,0.6424,0.666839063167572,0.24391765892505646,0.5137954950332642,0.004232174859425444,0.008221079827343821,0.006251697269685703,773.4740584775859,0.004062404327108764,0,0.6878036307849655,0.605368713360074,0.6741784037558686,0.5339805825242718,0.60062893081761,0.5479041916167665,0.7702127659574468,0.5638494756323257,0.7220371251784864,0.625,0.6740048250904704,0.7625698324022346,0.7742262810755961,0.5433070866141733,0.4455252918287938,0.5551234687925335,0.7470258136924803,0.8429493448073538,0.6740331491712708,0.6303859123267141
37,0.6444,0.6444,0.6804140210151672,0.24088720977306366,0.5157281756401062,0.00431493044424013,0.008350484157158515,0.006251697269685703,831.1299256439172,0.004203411807763469,0,0.6847353618000511,0.6001234186979327,0.6546478873239436,0.5436893203883495,0.610691823899371,0.5538922155688623,0.7652482269503547,0.581122763726095,0.7248929081389814,0.6294642857142857,0.6821471652593486,0.7625698324022346,0.7787924911212583,0.5354330708661418,0.45414118954974986,0.5518180050554151,0.7526374859708193,0.8451007236456093,0.6906077348066298,0.6345073061071562
38,0.648,0.648,0.684863805770874,0.23890791833400726,0.5176932215690613,0.0042508147046397705,0.008195238587812926,0.006251697269685703,822.3880580901708,0.003960334762384312,0,0.680644336486832,0.5908670163529774,0.6446948356807511,0.5436893203883495,0.6245283018867924,0.5419161676646707,0.7865248226950354,0.5909932140653917,0.7315564017134698,0.6383928571428571,0.6942098914354644,0.7905027932960894,0.7818366311516997,0.5118110236220472,0.4672040022234575,0.5586233715730119,0.7492704826038159,0.8517504400547624,0.6906077348066298,0.6333832896215811
39,0.6487,0.6487,0.6945080161094666,0.23756012320518494,0.5197591185569763,0.004344895767858834,0.00834338874352991,0.006251697269685703,877.0383582904976,0.004119166437606857,0,0.6732293531066224,0.5819191607528541,0.6398122065727699,0.5275080906148867,0.650314465408805,0.5449101796407185,0.8028368794326242,0.5872917951881554,0.7420276059019515,0.6517857142857143,0.7035585042219542,0.8016759776536313,0.7889396245560629,0.49606299212598426,0.45886603668704834,0.5732062998250048,0.7396184062850729,0.8521415998435361,0.6906077348066298,0.6408767328587486
40,0.6498,0.6498,0.6794777512550354,0.23497478663921356,0.5215985178947449,0.004205039498803634,0.008046405328020007,0.006251697269685703,801.2557421750752,0.003976274009871439,0,0.6711838404500128,0.5825362542425178,0.6544600938967137,0.4854368932038835,0.6515723270440251,0.5538922155688623,0.8148936170212766,0.5761875385564467,0.7458353165159448,0.65625,0.706875753920386,0.8044692737430168,0.7843734145104008,0.5118110236220472,0.43802112284602557,0.6037332296325102,0.7308641975308642,0.8519460199491492,0.6850828729281768,0.6395653802922443
41,0.6528,0.6528,0.635034441947937,0.2287270426750183,0.522854745388031,0.003936031755791988,0.007513593778512935,0.006251697269685703,695.6370483484276,0.003633669970612172,0,0.6750191766811557,0.5853131749460043,0.6783098591549296,0.44983818770226536,0.6522012578616352,0.5673652694610778,0.8191489361702128,0.553979025293029,0.7439314612089482,0.6473214285714286,0.7098914354644149,0.8156424581005587,0.7828513444951801,0.5275590551181102,0.4077265147304058,0.6276492319657787,0.7207631874298541,0.8435360844905144,0.6519337016574586,0.6390033720494567
42,0.6544,0.6544,0.6947041153907776,0.2265862226486206,0.5248517990112305,0.004096572929581077,0.007790356403237459,0.006251697269685703,826.1602608785855,0.003993889837063614,0,0.6801329583226796,0.5998148719531009,0.7085446009389671,0.42071197411003236,0.6559748427672956,0.5703592814371258,0.824822695035461,0.5391733497840839,0.7282246549262256,0.6294642857142857,0.7092882991556092,0.8156424581005587,0.7833587011669203,0.5275590551181102,0.38715953307393,0.6474820143884892,0.7230078563411897,0.8319968707216898,0.6740331491712708,0.6335706257025103
43,0.6586,0.6586,0.6979047060012817,0.22454215586185455,0.5268637537956238,0.00435366995719345,0.008247715297533171,0.006251697269685703,869.4622780478961,0.004201014872043033,0,0.6901048325236513,0.6081456340635606,0.7226291079812207,0.4174757281553398,0.6528301886792452,0.5718562874251497,0.8127659574468085,0.5385564466378778,0.7229890528319848,0.6383928571428571,0.7062726176115802,0.8072625698324022,0.7864028411973617,0.5354330708661418,0.39188438021122846,0.6443709896947307,0.7315375982042649,0.833170350088011,0.6464088397790055,0.6311352566504309
44,0.658,0.658,0.6999648809432983,0.22347155213356018,0.5288752913475037,0.004518437913196728,0.008527361035661953,0.006251697269685703,848.9352233332521,0.004294502377868853,0,0.700332395806699,0.615242209194693,0.7230046948356808,0.44660194174757284,0.650314465408805,0.5688622754491018,0.8028368794326242,0.5595311536088834,0.7182294145644931,0.6205357142857143,0.7014475271411339,0.8016759776536313,0.7884322678843226,0.5748031496062992,0.4207893274041134,0.6292047443126579,0.7418630751964085,0.8407979659690984,0.6519337016574586,0.6285125515174222
45,0.6578,0.6578,0.6832443475723267,0.221930593252182,0.5306413769721985,0.004357909211222858,0.00819708435043563,0.006251697269685703,832.2406608713477,0.004016655932115889,0,0.702889286627461,0.6186362233878433,0.7153051643192488,0.47896440129449835,0.6459119496855346,0.5703592814371258,0.7907801418439716,0.5885256014805675,0.7182294145644931,0.625,0.7065741857659831,0.7849162011173184,0.7864028411973617,0.5511811023622047,0.45858810450250137,0.5910946918141162,0.7488215488215488,0.8464697829063172,0.6353591160220995,0.6320719370550768
46,0.6571,0.6571,0.6710032224655151,0.2190869003534317,0.5322282314300537,0.004143385796784258,0.0077703796471394575,0.006251697269685703,823.715806516358,0.003877543984475577,0,0.7067246228586039,0.6167849429188522,0.7046009389671362,0.5016181229773463,0.6477987421383647,0.5763473053892215,0.7900709219858156,0.6070326958667489,0.7225130890052356,0.6339285714285714,0.7150180940892642,0.7877094972067039,0.786910197869102,0.5590551181102362,0.48443579766536965,0.56251215244021,0.7485970819304153,0.8525327596323098,0.6519337016574586,0.6390033720494567
47,0.6593,0.6593,0.6602243185043335,0.21538729965686798,0.5336601734161377,0.004048332464762448,0.00757178609152087,0.006251697269685703,775.0529697680228,0.0037919207544152823,0,0.7087701355152135,0.6174020364085159,0.6948356807511737,0.5275080906148867,0.660377358490566,0.5778443113772455,0.7858156028368795,0.6187538556446638,0.7168015230842456,0.65625,0.7285886610373945,0.7793296089385475,0.7879249112125825,0.5590551181102362,0.49082823790994995,0.5518180050554151,0.7564534231200898,0.8568355173088207,0.6574585635359116,0.6470588235294118
48,0.6602,0.6602,0.7120094299316406,0.21450448036193848,0.5357376933097839,0.004352124609007833,0.008108475822092034,0.006251697269685703,873.8595930576045,0.004183214834662065,0,0.7008437739708514,0.617093489663684,0.6852582159624413,0.511326860841424,0.6660377358490566,0.5838323353293413,0.7851063829787234,0.6156693399136336,0.7258448357924798,0.6696428571428571,0.7424607961399277,0.776536312849162,0.7995941146626078,0.5669291338582677,0.48249027237354086,0.5594011277464515,0.762962962962963,0.8576178368863681,0.6464088397790055,0.6509928812289247
49,0.6654,0.6654,0.7139186859130859,0.21399962902069092,0.5378117561340332,0.004387819420247338,0.008143510920641155,0.006251697269685703,884.1448275303601,0.004091874484943827,0,0.6993096394783943,0.6124652884912064,0.6848826291079813,0.49838187702265374,0.6748427672955974,0.5793413173652695,0.7907801418439716,0.6051819864281308,0.7391718229414564,0.6830357142857143,0.7466827503015682,0.7960893854748603,0.8077118214104515,0.5590551181102362,0.46108949416342415,0.58312269103636,0.7696969696969697,0.8587913162526892,0.6629834254143646,0.6549269389284376
50,0.6658,0.6658,0.7033676505088806,0.21337564289569855,0.5397186875343323,0.004246270029280605,0.007853011421971602,0.006251697269685703,848.0664940931161,0.003838196631576078,0,0.692406034262337,0.603517432891083,0.691830985915493,0.4919093851132686,0.6761006289308176,0.5823353293413174,0.8092198581560284,0.5909932140653917,0.7405997144217039,0.6741071428571429,0.7478890229191797,0.8212290502793296,0.8082191780821918,0.5039370078740157,0.44469149527515284,0.6113163523235465,0.7683501683501683,0.8576178368863681,0.6685082872928176,0.6577369801423755
51,0.6685,0.6685,0.7043189406394958,0.2127039134502411,0.5416123867034912,0.004212988554590773,0.007764269039609939,0.006251697269685703,854.92659334747,0.003999338817083326,0,0.6921503451802608,0.6078370873187288,0.7010328638497653,0.459546925566343,0.679874213836478,0.5703592814371258,0.8148936170212766,0.5743368291178285,0.7401237505949548,0.6473214285714286,0.7430639324487334,0.8044692737430168,0.8041603247082699,0.5196850393700787,0.4232907170650361,0.6338712813532957,0.762962962962963,0.8535106591042441,0.6685082872928176,0.6556762832521543
52,0.6693,0.6693,0.721417248249054,0.21241217851638794,0.5437048673629761,0.00428645668278994,0.007869319588682077,0.006251697269685703,895.3761479290993,0.004057796893996071,0,0.6970084377397086,0.6136994754705338,0.7106103286384976,0.44983818770226536,0.6773584905660377,0.5748502994011976,0.8170212765957446,0.5607649599012955,0.743455497382199,0.6428571428571429,0.7358262967430639,0.8044692737430168,0.7975646879756468,0.5354330708661418,0.405780989438577,0.6507874781256077,0.7600448933782267,0.8560531977312732,0.6850828729281768,0.6538029224428625
53,0.6678,0.6678,0.7218588590621948,0.21170362830162048,0.5457744002342224,0.004307035569268872,0.007877171219837399,0.006251697269685703,909.7963898693744,0.004024175669321588,0,0.704167732037842,0.6241900647948164,0.7134272300469483,0.44336569579288027,0.6710691823899371,0.5838323353293413,0.8219858156028369,0.5743368291178285,0.7405997144217039,0.6473214285714286,0.726779252110977,0.8128491620111732,0.7940131912734653,0.5275590551181102,0.41161756531406335,0.6535096247326463,0.7510662177328844,0.8566399374144338,0.6795580110497238,0.650243536905208
54,0.666,0.666,0.6942688822746277,0.20966985821723938,0.5474587678909302,0.0045215501248857285,0.008244102181597197,0.006251697269685703,830.1858720189392,0.00438856611057248,0,0.7136282280746612,0.6371490280777538,0.7085446009389671,0.46601941747572817,0.6628930817610063,0.6017964071856288,0.8297872340425532,0.5909932140653917,0.7405997144217039,0.6383928571428571,0.724065138721351,0.8128491620111732,0.7853881278538812,0.5433070866141733,0.4280155642023346,0.6433987944779311,0.7418630751964085,0.861920594562879,0.6740331491712708,0.6504308729861371
55,0.6621,0.6621,0.6897161602973938,0.20669926702976227,0.5490637421607971,0.004315926159596689,0.00784622913454099,0.006251697269685703,823.6394055942659,0.004106336768275292,0,0.7182306315520327,0.6420857759950632,0.700093896713615,0.49514563106796117,0.6553459119496855,0.5973053892215568,0.8276595744680851,0.6107341147439852,0.7429795335554498,0.6428571428571429,0.7186369119420989,0.8044692737430168,0.7884322678843226,0.5590551181102362,0.4558087826570317,0.6356212327435349,0.7384960718294051,0.861920594562879,0.6795580110497238,0.6498688647433496
56,0.6642,0.6642,0.7190186977386475,0.20552685856819153,0.5510228872299194,0.004494725065575483,0.00814228027415721,0.006251697269685703,872.9002182185676,0.00430996086640193,0,0.7279468166709282,0.6491823511261956,0.6875117370892019,0.49838187702265374,0.6566037735849056,0.5838323353293413,0.8290780141843972,0.6169031462060457,0.7382198952879581,0.6473214285714286,0.7144149577804584,0.7988826815642458,0.7909690512430239,0.5511811023622047,0.4741523068371317,0.6235660120552207,0.741638608305275,0.8634852337179738,0.6519337016574586,0.6500562008242787
57,0.665,0.665,0.7187972068786621,0.2052147388458252,0.5529526472091675,0.004518674964570389,0.008157150231767335,0.006251697269685703,899.6018715864842,0.004131142023159292,0,0.7297366402454615,0.6513421783400185,0.6856338028169014,0.5080906148867314,0.6559748427672956,0.5958083832335329,0.8276595744680851,0.6169031462060457,0.7344121846739647,0.65625,0.715319662243667,0.8100558659217877,0.7950279046169457,0.5354330708661418,0.47192884936075596,0.6198716702313825,0.7508417508417509,0.8642675532955212,0.6629834254143646,0.6449981266391908
58,0.6658,0.6658,0.73415207862854,0.20501132309436798,0.5550575852394104,0.004565217588385646,0.008209972689105739,0.006251697269685703,913.9625215416695,0.004273280894358883,0,0.7345947328049093,0.650416538105523,0.6944600938967136,0.47572815533980584,0.6584905660377358,0.6092814371257484,0.8290780141843972,0.6064157927205429,0.732032365540219,0.6428571428571429,0.721049457177322,0.8184357541899442,0.7955352612886859,0.5669291338582677,0.45692051139521955,0.6257048415321796,0.7589225589225589,0.8644631331899081,0.6574585635359116,0.650243536905208
59,0.6685,0.6685,0.6711890697479248,0.201680526137352,0.5563388466835022,0.004159843647388383,0.007463760461238129,0.006251697269685703,758.8569048295783,0.0037601520876077597,0,0.7386857581181283,0.6497994446158593,0.7111737089201878,0.45307443365695793,0.6591194968553459,0.6122754491017964,0.8333333333333334,0.581739666872301,0.7301285102332222,0.65625,0.7252714113389626,0.8240223463687151,0.8011161846778285,0.5905511811023622,0.43357420789327406,0.643593233521291,0.7683501683501683,0.8625073342460395,0.6629834254143646,0.643312101910828
60,0.6704,0.6704,0.7227121591567993,0.20101889967918396,0.5582480430603027,0.004326907286610352,0.007737009257882713,0.006251697269685703,895.6974956919094,0.004125036453899158,0,0.7376630017898236,0.6525763653193459,0.7207511737089202,0.4336569579288026,0.6584905660377358,0.6122754491017964,0.8290780141843972,0.5731030228254164,0.7344121846739647,0.65625,0.7252714113389626,0.835195530726257,0.8102486047691527,0.6220472440944882,0.4196775986659255,0.6527318685592067,0.7723905723905724,0.8654410326618424,0.6629834254143646,0.639378044211315
61,0.671,0.671,0.7071987986564636,0.19903796911239624,0.5599337816238403,0.0042808042943853885,0.007631567993628304,0.006251697269685703,834.2217035813434,0.003980653757002465,0,0.731782152902071,0.6513421783400185,0.7222535211267606,0.42718446601941745,0.6622641509433962,0.6122754491017964,0.8375886524822695,0.5706354102405923,0.737743931461209,0.6651785714285714,0.7234620024125452,0.835195530726257,0.8163368848300355,0.6220472440944882,0.415230683713174,0.6575928446432043,0.7741863075196409,0.8685703109720321,0.6906077348066298,0.6421880854252529
62,0.6731,0.6731,0.7155433297157288,0.197617769241333,0.5617032647132874,0.004700975594496235,0.00835427105064249,0.006251697269685703,862.6918877679618,0.004556484814183259,0,0.7294809511633853,0.6473310706572045,0.7226291079812207,0.45307443365695793,0.6641509433962264,0.6122754491017964,0.8404255319148937,0.5761875385564467,0.7420276059019515,0.6741071428571429,0.7195416164053076,0.840782122905028,0.8168442415017757,0.6456692913385826,0.4291272929405225,0.6502041609955279,0.775084175084175,0.8656366125562293,0.6850828729281768,0.6554889471712252
63,0.6729,0.6729,0.6824691295623779,0.1952672153711319,0.5630391836166382,0.004428237150519787,0.007850938869398721,0.006251697269685703,786.1927288802772,0.004067240145578335,0,0.7246228586039376,0.6442456032088861,0.7136150234741784,0.47896440129449835,0.6691823899371069,0.6167664670658682,0.8368794326241135,0.6125848241826033,0.7491670633031889,0.6830357142857143,0.7225572979493365,0.8296089385474861,0.8107559614408929,0.6299212598425197,0.45858810450250137,0.6400933307408128,0.7708193041526374,0.8640719734011344,0.6961325966850829,0.6702884975646309
