round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
21,0.6481,0.5455465587044535,0.4184177997527812,0.643755868544601,0.35275080906148865,0.5308219178082192,0.37570093457943926,0.8450413223140496,0.49327354260089684,0.8102746693794507,0.5702479338842975,0.5944841675178754,0.8105849582172702,0.7333000997008973,0.5815217391304348,0.3477088948787062,0.7571955719557195,0.5904804669959587,0.8143946802268727,0.5964912280701754,0.815754039497307
22,0.6583,0.5316295546558705,0.41718170580964153,0.7151173708920188,0.41423948220064727,0.5376712328767124,0.3925233644859813,0.8476239669421488,0.5420403587443946,0.8219735503560529,0.6033057851239669,0.5812053115423902,0.8022284122562674,0.7073778664007976,0.5869565217391305,0.4307767703994119,0.7688560885608856,0.5814997754827121,0.7917074124779973,0.6140350877192983,0.8171005385996409
23,0.6569,0.5561740890688259,0.43016069221260816,0.6944600938967136,0.3948220064724919,0.547945205479452,0.4,0.8409090909090909,0.5291479820627802,0.832909460834181,0.628099173553719,0.5832482124616956,0.7883008356545961,0.6969092721834497,0.5706521739130435,0.40798823817691743,0.752619926199262,0.5700493938033229,0.8190885976921572,0.6023391812865497,0.8245062836624776
24,0.6636,0.5607287449392713,0.45704573547589616,0.6790610328638498,0.4045307443365696,0.5582191780821918,0.42429906542056073,0.8502066115702479,0.5291479820627802,0.8222278738555443,0.6033057851239669,0.5914198161389173,0.7994428969359332,0.7243270189431705,0.6141304347826086,0.4109286939475619,0.7815498154981549,0.5893578805568028,0.8085272833952669,0.6081871345029239,0.827423698384201
25,0.6669,0.5518724696356275,0.4378862793572311,0.6784976525821597,0.40129449838187703,0.5445205479452054,0.40186915887850466,0.8445247933884298,0.5426008968609866,0.8296032553407935,0.6033057851239669,0.6108273748723186,0.7966573816155988,0.7347956131605184,0.5815217391304348,0.42269051703013966,0.7648708487084871,0.6216883700044904,0.8271073733620183,0.6374269005847953,0.8166517055655296
26,0.6678,0.5597165991902834,0.45550061804697156,0.6813145539906104,0.42071197411003236,0.5616438356164384,0.4130841121495327,0.8548553719008265,0.5515695067264574,0.8275686673448627,0.628099173553719,0.5934627170582226,0.7910863509749304,0.7273180458624128,0.592391304347826,0.4334721881891693,0.7719557195571956,0.6068702290076335,0.8186974379033836,0.6432748538011696,0.8364003590664273
27,0.6702,0.5470647773279352,0.43294190358467244,0.72018779342723,0.42718446601941745,0.547945205479452,0.4,0.8548553719008265,0.5633408071748879,0.8405391658189216,0.6446280991735537,0.6016343207354443,0.7827298050139275,0.7308075772681955,0.5869565217391305,0.45307522666013234,0.777859778597786,0.614279299506062,0.8106786622335224,0.6374269005847953,0.822935368043088
28,0.6712,0.5756578947368421,0.465389369592089,0.6933333333333334,0.4045307443365696,0.541095890410959,0.42990654205607476,0.8465909090909091,0.5622197309417041,0.8379959308240081,0.6198347107438017,0.6118488253319714,0.7966573816155988,0.7318045862412762,0.5869565217391305,0.4425385934819897,0.7729889298892989,0.6122586439155815,0.8210443966360258,0.6432748538011696,0.8438061041292639
29,0.6736,0.5685728744939271,0.4663164400494438,0.6980281690140845,0.4045307443365696,0.5547945205479452,0.4336448598130841,0.8677685950413223,0.5420403587443946,0.8339267548321465,0.6446280991735537,0.6118488253319714,0.8050139275766016,0.7422731804586241,0.6032608695652174,0.42979661847586376,0.7915867158671587,0.6290974405029187,0.8175239585370624,0.631578947368421,0.8267504488330341
30,0.6753,0.590080971659919,0.4916563658838072,0.6984037558685446,0.44660194174757284,0.5616438356164384,0.44672897196261685,0.8646694214876033,0.57847533632287,0.8260427263479145,0.6363636363636364,0.6241062308478039,0.8217270194986073,0.7377866400797607,0.6086956521739131,0.4599362901249694,0.7725461254612546,0.6050740907049843,0.8282808527283395,0.6374269005847953,0.8456014362657092
31,0.6839,0.5776821862348178,0.4715698393077874,0.7106103286384976,0.44983818770226536,0.5616438356164384,0.4373831775700935,0.8543388429752066,0.5823991031390134,0.8481688708036622,0.6446280991735537,0.6302349336057201,0.807799442896936,0.7547357926221336,0.6304347826086957,0.46949277137956386,0.7645756457564575,0.6468343062415806,0.8310189712497555,0.6666666666666666,0.8366247755834829
32,0.6822,0.5822368421052632,0.4857849196538937,0.7149295774647887,0.45307443365695793,0.571917808219178,0.4654205607476635,0.8677685950413223,0.5756726457399103,0.8349440488301119,0.628099173553719,0.6220633299284984,0.8133704735376045,0.7537387836490529,0.6195652173913043,0.46777750551335456,0.8059040590405904,0.6403233048944769,0.8032466262468219,0.6491228070175439,0.8072262118491921
33,0.683,0.5890688259109311,0.4752781211372064,0.7138028169014085,0.45307443365695793,0.547945205479452,0.4261682242990654,0.8558884297520661,0.5840807174887892,0.8484231943031536,0.6776859504132231,0.6261491317671093,0.7883008356545961,0.7452642073778664,0.6086956521739131,0.4729233031119824,0.7688560885608856,0.6407723394701392,0.8364952082925875,0.6491228070175439,0.8267504488330341
34,0.6797,0.5941295546558705,0.48671199011124844,0.6940845070422536,0.4563106796116505,0.565068493150685,0.4485981308411215,0.8724173553719008,0.5711883408071748,0.8463886063072228,0.6446280991735537,0.6312563840653729,0.7994428969359332,0.7362911266201396,0.6521739130434783,0.46018132810585644,0.802509225092251,0.6180960933991917,0.8261294738900841,0.6549707602339181,0.8265260323159784
35,0.6872,0.6090587044534413,0.5148331273176762,0.7346478873239437,0.47249190938511326,0.5787671232876712,0.4766355140186916,0.8677685950413223,0.5823991031390134,0.8367243133265514,0.6611570247933884,0.6149131767109295,0.7938718662952646,0.7367896311066799,0.6521739130434783,0.47757902474883607,0.7929151291512915,0.6311180960933992,0.8292587522002738,0.6432748538011696,0.8451526032315978
36,0.6842,0.6077935222672065,0.5132880098887516,0.6796244131455399,0.46601941747572817,0.589041095890411,0.4635514018691589,0.8739669421487604,0.5728699551569507,0.8484231943031536,0.628099173553719,0.6322778345250255,0.807799442896936,0.7482552342971087,0.6413043478260869,0.46067140406763046,0.7945387453874538,0.6463852716659183,0.830432231566595,0.6608187134502924,0.8411131059245961
37,0.692,0.5959008097165992,0.5009270704573547,0.7276995305164319,0.4886731391585761,0.5753424657534246,0.4616822429906542,0.8739669421487604,0.6076233183856502,0.845116988809766,0.6859504132231405,0.616956077630235,0.8050139275766016,0.7522432701894317,0.6467391304347826,0.5182553295760843,0.8050184501845018,0.648854961832061,0.8230001955798943,0.6549707602339181,0.8406642728904847
38,0.689,0.59665991902834,0.507416563658838,0.7461032863849765,0.4886731391585761,0.565068493150685,0.45794392523364486,0.8770661157024794,0.5880044843049327,0.8499491353001017,0.6694214876033058,0.6108273748723186,0.807799442896936,0.7437686939182453,0.625,0.4876255819652046,0.7976383763837639,0.6297709923664122,0.8237825151574418,0.6608187134502924,0.841786355475763
39,0.6913,0.6262651821862348,0.5244128553770087,0.6995305164319249,0.47572815533980584,0.5753424657534246,0.4654205607476635,0.8770661157024794,0.5902466367713004,0.8552899287894201,0.6942148760330579,0.6241062308478039,0.8161559888579387,0.744765702891326,0.6413043478260869,0.49816221514334724,0.7921771217712177,0.6277503367759317,0.8407979659690984,0.6491228070175439,0.8390933572710951
