round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
59,0.6908,0.6424595141700404,0.5287391841779975,0.7231924882629108,0.5275080906148867,0.6404109589041096,0.491588785046729,0.8703512396694215,0.6154708520179372,0.8585961342828077,0.6859504132231405,0.6159346271705822,0.7743732590529248,0.7507477567298105,0.6467391304347826,0.5194805194805194,0.8011808118081181,0.6448136506511002,0.8314101310385292,0.6374269005847953,0.8126122082585279
60,0.6904,0.6401821862348178,0.5324474660074165,0.7085446009389671,0.511326860841424,0.6506849315068494,0.4934579439252336,0.868801652892562,0.6154708520179372,0.862410986775178,0.6859504132231405,0.6087844739530133,0.7715877437325905,0.744765702891326,0.657608695652174,0.5128644939965694,0.8061992619926199,0.648854961832061,0.8321924506160767,0.631578947368421,0.8083482944344704
61,0.6878,0.6401821862348178,0.5207045735475896,0.6961502347417841,0.49838187702265374,0.6472602739726028,0.4803738317757009,0.8646694214876033,0.6076233183856502,0.866734486266531,0.6694214876033058,0.6118488253319714,0.7604456824512534,0.7497507477567298,0.6521739130434783,0.5082087723597157,0.8100369003690037,0.6540188594521779,0.8351261490318795,0.6257309941520468,0.8031867145421903
62,0.687,0.6381578947368421,0.5098887515451175,0.6978403755868544,0.5016181229773463,0.6404109589041096,0.47102803738317756,0.8631198347107438,0.6098654708520179,0.87029501525941,0.6528925619834711,0.6138917262512769,0.766016713091922,0.7557328015952144,0.6630434782608695,0.5055133545699584,0.8113653136531366,0.65828468792097,0.8341482495599453,0.631578947368421,0.7991472172351886
63,0.6862,0.6338562753036437,0.5043263288009888,0.7064788732394366,0.49514563106796117,0.636986301369863,0.47289719626168225,0.8641528925619835,0.6104260089686099,0.8725839267548321,0.6528925619834711,0.6189989785495403,0.7688022284122563,0.7522432701894317,0.6521739130434783,0.5150698358245528,0.8060516605166052,0.6598563089357881,0.8339526696655584,0.6432748538011696,0.7921903052064632
64,0.6889,0.6293016194331984,0.5021631644004945,0.7162441314553991,0.511326860841424,0.6267123287671232,0.48411214953271026,0.8682851239669421,0.6149103139013453,0.8769074262461851,0.6776859504132231,0.6128702757916241,0.7632311977715878,0.7547357926221336,0.657608695652174,0.5327125704484195,0.8039852398523986,0.6531207903008531,0.8327791902992372,0.631578947368421,0.7910682226211849
65,0.6889,0.6295546558704453,0.5027812113720643,0.7181220657276995,0.511326860841424,0.6301369863013698,0.4766355140186916,0.8729338842975206,0.6216367713004485,0.8794506612410987,0.6611570247933884,0.6159346271705822,0.7827298050139275,0.7532402791625125,0.657608695652174,0.542269051703014,0.7977859778597786,0.6472833408172429,0.8333659299823978,0.631578947368421,0.7973518850987432
66,0.6896,0.6295546558704453,0.5080346106304079,0.7248826291079812,0.5275080906148867,0.6335616438356164,0.4747663551401869,0.8713842975206612,0.6238789237668162,0.87970498474059,0.6776859504132231,0.6189989785495403,0.7855153203342619,0.7592223330009971,0.6793478260869565,0.5479049252634158,0.7917343173431735,0.6517736865738661,0.8321924506160767,0.6432748538011696,0.8054308797127468
67,0.694,0.6379048582995951,0.5166872682323856,0.728075117370892,0.5339805825242718,0.6301369863013698,0.4766355140186916,0.8739669421487604,0.6278026905829597,0.8748728382502543,0.6942148760330579,0.6241062308478039,0.7827298050139275,0.7647058823529411,0.6902173913043478,0.5530507228620436,0.7886346863468635,0.6576111360574765,0.8294543320946607,0.6432748538011696,0.8121633752244165
68,0.6966,0.6401821862348178,0.5296662546353523,0.7282629107981221,0.5469255663430421,0.6232876712328768,0.49906542056074765,0.8703512396694215,0.632847533632287,0.8708036622583927,0.6942148760330579,0.6220633299284984,0.7827298050139275,0.7662013958125623,0.6630434782608695,0.5540308747855918,0.7904059040590405,0.6692860350246969,0.8282808527283395,0.6491228070175439,0.8218132854578097
69,0.6969,0.646255060728745,0.5339925834363412,0.7245070422535211,0.5663430420711975,0.6164383561643836,0.497196261682243,0.8729338842975206,0.632847533632287,0.8652085452695829,0.6942148760330579,0.6200204290091931,0.7855153203342619,0.769690927218345,0.6684782608695652,0.548640039206077,0.7970479704797048,0.6722047597665021,0.8308233913553686,0.6432748538011696,0.8267504488330341
70,0.6932,0.6543522267206477,0.5435723114956736,0.7092957746478873,0.5501618122977346,0.6301369863013698,0.5065420560747663,0.881198347107438,0.6261210762331838,0.8585961342828077,0.7024793388429752,0.6251276813074566,0.7966573816155988,0.7642073778664008,0.657608695652174,0.5461896593972065,0.7966051660516605,0.6744499326448137,0.8312145511441423,0.6608187134502924,0.8339317773788151
71,0.6911,0.6609311740890689,0.5472805933250927,0.6976525821596244,0.5469255663430421,0.636986301369863,0.5065420560747663,0.8791322314049587,0.6272421524663677,0.8578331637843337,0.6776859504132231,0.634320735444331,0.7827298050139275,0.765702891326022,0.6521739130434783,0.5363881401617251,0.7930627306273063,0.6668163448585541,0.8400156463915509,0.672514619883041,0.8350538599640933
