round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
22,0.5258,0.00038401130586862564,0.4089068825910931,0.24258343634116192,0.5141784037558685,0.16181229773462782,0.386986301369863,0.1925233644859813,0.7551652892561983,0.3660313901345291,0.7533062054933876,0.38016528925619836,0.4770173646578141,0.7381615598885793,0.5503489531405783,0.3967391304347826,0.17863268806665034,0.6650922509225092,0.38684328693309383,0.7408566399374145,0.47953216374269003,0.7170107719928187
23,0.5244,0.00036879346589557827,0.41118421052631576,0.242274412855377,0.5017840375586854,0.1650485436893204,0.3904109589041096,0.19439252336448598,0.7608471074380165,0.3727578475336323,0.7563580874872838,0.38016528925619836,0.4811031664964249,0.7437325905292479,0.5558325024925225,0.4076086956521739,0.18598382749326145,0.6730627306273063,0.3881903906600808,0.7422256991981224,0.4853801169590643,0.716786355475763
24,0.5275,0.00035555605427362025,0.4147267206477733,0.24598269468479605,0.508169014084507,0.1715210355987055,0.3938356164383562,0.18878504672897195,0.7592975206611571,0.37387892376681614,0.757884028484232,0.3884297520661157,0.4780388151174668,0.7409470752089137,0.5538384845463609,0.41847826086956524,0.18916932124479294,0.6714391143911439,0.39470139200718457,0.7457461372970858,0.49122807017543857,0.7152154398563735
25,0.53,0.00034307155874557793,0.4172570850202429,0.24721878862793573,0.516056338028169,0.18446601941747573,0.4006849315068493,0.19626168224299065,0.7598140495867769,0.3772421524663677,0.7606815869786369,0.39669421487603307,0.48314606741573035,0.7409470752089137,0.5628115653040877,0.42934782608695654,0.1935800049007596,0.6709963099630997,0.4072743601257297,0.7433991785644436,0.5087719298245614,0.7098294434470377
26,0.5326,0.0003318076196592301,0.4172570850202429,0.24938195302843016,0.49953051643192486,0.18446601941747573,0.3904109589041096,0.19813084112149532,0.756198347107438,0.37668161434977576,0.7571210579857579,0.39669421487603307,0.4943820224719101,0.7437325905292479,0.5682951146560319,0.42391304347826086,0.19431511884342073,0.6709963099630997,0.41850022451728786,0.7492665753960492,0.5029239766081871,0.7221723518850988
27,0.5335,0.00032093399204313755,0.4192813765182186,0.25030902348578493,0.5183098591549296,0.18122977346278318,0.4041095890410959,0.205607476635514,0.756198347107438,0.37668161434977576,0.7566124109867752,0.4049586776859504,0.4851889683350358,0.7409470752089137,0.5702891326021934,0.41847826086956524,0.19259985297721147,0.6760147601476014,0.4140098787606646,0.7463328769802464,0.49707602339181284,0.7315978456014363
28,0.5352,0.00031172161106951535,0.41978744939271256,0.25092707045735474,0.523943661971831,0.18122977346278318,0.4041095890410959,0.20747663551401868,0.7541322314049587,0.382847533632287,0.7601729399796541,0.39669421487603307,0.4964249233912155,0.7353760445682451,0.5682951146560319,0.41847826086956524,0.19505023278608186,0.6702583025830259,0.4155814997754827,0.7502444748679836,0.49122807017543857,0.7374326750448833
29,0.5394,0.00030321229132823646,0.4200404858299595,0.25556242274412855,0.5295774647887324,0.18446601941747573,0.4041095890410959,0.20747663551401868,0.765495867768595,0.3806053811659193,0.7624618514750763,0.4049586776859504,0.4933605720122574,0.7353760445682451,0.5787637088733799,0.43478260869565216,0.20044106836559666,0.6816236162361624,0.4259092950157162,0.7465284568746333,0.5087719298245614,0.7140933572710951
30,0.5394,0.0002947289030998945,0.42130566801619435,0.2564894932014833,0.5276995305164319,0.17475728155339806,0.4041095890410959,0.20747663551401868,0.7551652892561983,0.3811659192825112,0.7604272634791455,0.4132231404958678,0.49846782431052095,0.7353760445682451,0.5822532402791625,0.42934782608695654,0.19431511884342073,0.6720295202952029,0.4333183655141446,0.7494621552904361,0.5087719298245614,0.7307001795332136
31,0.5382,0.00028668768936768174,0.42383603238866396,0.2567985166872682,0.5179342723004695,0.18770226537216828,0.4041095890410959,0.205607476635514,0.7572314049586777,0.3850896860986547,0.7652594099694812,0.4132231404958678,0.501532175689479,0.7298050139275766,0.5812562313060817,0.44565217391304346,0.20730213183043372,0.6668634686346864,0.4357880556802874,0.753764912966947,0.5087719298245614,0.7262118491921006
32,0.5426,0.0002791016595438123,0.42813765182186236,0.2642150803461063,0.5245070422535211,0.18446601941747573,0.4178082191780822,0.21682242990654205,0.7582644628099173,0.37948430493273544,0.7553407934893184,0.4049586776859504,0.49540347293156284,0.7298050139275766,0.5932203389830508,0.44021739130434784,0.20093114432737075,0.6805904059040591,0.44521778176919624,0.7512223743399179,0.5321637426900585,0.7351885098743267
33,0.5443,0.00027164092171005905,0.42459514170040485,0.25865265760197775,0.5414084507042254,0.18446601941747573,0.4075342465753425,0.2130841121495327,0.7474173553719008,0.38845291479820626,0.7606815869786369,0.4214876033057851,0.5107252298263534,0.7298050139275766,0.590727816550349,0.43478260869565216,0.20705709384954668,0.6633210332103321,0.4537494387067804,0.7527870134950128,0.5497076023391813,0.7392280071813285
34,0.5471,0.00026460422668606043,0.4271255060728745,0.26174289245982696,0.5415962441314554,0.19741100323624594,0.4280821917808219,0.22242990654205608,0.7479338842975206,0.38845291479820626,0.7611902339776195,0.4132231404958678,0.5045965270684372,0.724233983286908,0.5872382851445663,0.45108695652173914,0.2109777015437393,0.6721771217712177,0.4553210597215986,0.7531781732837864,0.5380116959064327,0.7387791741472173
