round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
20,0.6291,0.6888263871132703,0.5945695772909596,0.6480751173708921,0.4692556634304207,0.6534591194968553,0.5479041916167665,0.7531914893617021,0.5700185070943862,0.7125178486435031,0.65625,0.6899879372738239,0.7458100558659218,0.6991374936580416,0.5433070866141733,0.43274041133963315,0.5255687342018277,0.671604938271605,0.8329747701936241,0.6850828729281768,0.5974147620831772,0.6888263871132703,0.5945695772909596,0.6480751173708921,0.4692556634304207,0.6534591194968553,0.5479041916167665,0.7531914893617021,0.5700185070943862,0.7125178486435031,0.65625,0.6899879372738239,0.7458100558659218,0.6991374936580416,0.5433070866141733,0.43274041133963315,0.5255687342018277,0.671604938271605,0.8329747701936241,0.6850828729281768,0.5974147620831772
21,0.6377,0.7197647660444899,0.6340635606294354,0.6563380281690141,0.5275080906148867,0.6415094339622641,0.5853293413173652,0.775886524822695,0.5903763109191857,0.6906235126130414,0.6339285714285714,0.6836550060313631,0.7737430167597765,0.7356671740233384,0.6062992125984252,0.4608115619788771,0.5545401516624539,0.6951739618406285,0.8243692548406024,0.7071823204419889,0.5376545522667666,0.7197647660444899,0.6340635606294354,0.6563380281690141,0.5275080906148867,0.6415094339622641,0.5853293413173652,0.775886524822695,0.5903763109191857,0.6906235126130414,0.6339285714285714,0.6836550060313631,0.7737430167597765,0.7356671740233384,0.6062992125984252,0.4608115619788771,0.5545401516624539,0.6951739618406285,0.8243692548406024,0.7071823204419889,0.5376545522667666
22,0.6419,0.6952186141651752,0.5964208577599507,0.672300469483568,0.5210355987055016,0.6446540880503144,0.5688622754491018,0.776595744680851,0.5971622455274522,0.714897667777249,0.6607142857142857,0.6875753920386007,0.7821229050279329,0.7265347539320142,0.5669291338582677,0.4744302390216787,0.5419016138440599,0.6891133557800224,0.8308233913553686,0.7016574585635359,0.5651929561633571,0.6952186141651752,0.5964208577599507,0.672300469483568,0.5210355987055016,0.6446540880503144,0.5688622754491018,0.776595744680851,0.5971622455274522,0.714897667777249,0.6607142857142857,0.6875753920386007,0.7821229050279329,0.7265347539320142,0.5669291338582677,0.4744302390216787,0.5419016138440599,0.6891133557800224,0.8308233913553686,0.7016574585635359,0.5651929561633571
23,0.6444,0.738174379953976,0.6470225239123727,0.6589671361502347,0.49838187702265374,0.6377358490566037,0.6092814371257484,0.7716312056737589,0.582356570018507,0.7182294145644931,0.6473214285714286,0.6866706875753921,0.7681564245810056,0.7214611872146118,0.5984251968503937,0.45247359644246804,0.5358740034999028,0.6891133557800224,0.8402112262859378,0.6850828729281768,0.5818658673660547,0.738174379953976,0.6470225239123727,0.6589671361502347,0.49838187702265374,0.6377358490566037,0.6092814371257484,0.7716312056737589,0.582356570018507,0.7182294145644931,0.6473214285714286,0.6866706875753921,0.7681564245810056,0.7214611872146118,0.5984251968503937,0.45247359644246804,0.5358740034999028,0.6891133557800224,0.8402112262859378,0.6850828729281768,0.5818658673660547
24,0.6451,0.7184863206341089,0.6278926257327985,0.6356807511737089,0.5339805825242718,0.6289308176100629,0.5778443113772455,0.7602836879432624,0.6187538556446638,0.7282246549262256,0.6383928571428571,0.6881785283474066,0.770949720670391,0.7316083206494165,0.5748031496062992,0.48638132295719844,0.5228465875947891,0.7057239057239058,0.8507725405828281,0.7071823204419889,0.6047208692394155,0.7184863206341089,0.6278926257327985,0.6356807511737089,0.5339805825242718,0.6289308176100629,0.5778443113772455,0.7602836879432624,0.6187538556446638,0.7282246549262256,0.6383928571428571,0.6881785283474066,0.770949720670391,0.7316083206494165,0.5748031496062992,0.48638132295719844,0.5228465875947891,0.7057239057239058,0.8507725405828281,0.7071823204419889,0.6047208692394155
25,0.6504,0.7266683712605472,0.6430114162295588,0.6888262910798122,0.5242718446601942,0.620125786163522,0.5913173652694611,0.7808510638297872,0.607649599012955,0.723465016658734,0.6160714285714286,0.6758142340168878,0.7849162011173184,0.7351598173515982,0.5905511811023622,0.4705391884380211,0.5529846393155746,0.703030303030303,0.8486211617445727,0.712707182320442,0.5803671787186212,0.7266683712605472,0.6430114162295588,0.6888262910798122,0.5242718446601942,0.620125786163522,0.5913173652694611,0.7808510638297872,0.607649599012955,0.723465016658734,0.6160714285714286,0.6758142340168878,0.7849162011173184,0.7351598173515982,0.5905511811023622,0.4705391884380211,0.5529846393155746,0.703030303030303,0.8486211617445727,0.712707182320442,0.5803671787186212
26,0.6509,0.7366402454615187,0.6467139771675409,0.6490140845070422,0.5436893203883495,0.6452830188679245,0.5973053892215568,0.7780141843971631,0.6304750154225787,0.7248929081389814,0.6428571428571429,0.6951145958986731,0.7849162011173184,0.7311009639776763,0.5748031496062992,0.4874930516953863,0.5419016138440599,0.6971941638608306,0.8539018188930177,0.6795580110497238,0.589171974522293,0.7366402454615187,0.6467139771675409,0.6490140845070422,0.5436893203883495,0.6452830188679245,0.5973053892215568,0.7780141843971631,0.6304750154225787,0.7248929081389814,0.6428571428571429,0.6951145958986731,0.7849162011173184,0.7311009639776763,0.5748031496062992,0.4874930516953863,0.5419016138440599,0.6971941638608306,0.8539018188930177,0.6795580110497238,0.589171974522293
27,0.6579,0.7087701355152135,0.6223387843258253,0.6886384976525821,0.5145631067961165,0.6647798742138364,0.5958083832335329,0.7829787234042553,0.6064157927205429,0.7210851975249881,0.65625,0.7123039806996381,0.7988826815642458,0.7544393708777271,0.5748031496062992,0.4608115619788771,0.5856503986000389,0.7393939393939394,0.838646587130843,0.7513812154696132,0.6004121393780442,0.7087701355152135,0.6223387843258253,0.6886384976525821,0.5145631067961165,0.6647798742138364,0.5958083832335329,0.7829787234042553,0.6064157927205429,0.7210851975249881,0.65625,0.7123039806996381,0.7988826815642458,0.7544393708777271,0.5748031496062992,0.4608115619788771,0.5856503986000389,0.7393939393939394,0.838646587130843,0.7513812154696132,0.6004121393780442
28,0.6601,0.7351061109690616,0.6516507250848503,0.6617840375586854,0.5275080906148867,0.6666666666666666,0.6002994011976048,0.7773049645390071,0.621838371375694,0.7386958591147073,0.6517857142857143,0.7129071170084439,0.7877094972067039,0.7300862506341959,0.5748031496062992,0.4847137298499166,0.5428738090608595,0.6962962962962963,0.8566399374144338,0.6850828729281768,0.6249531659797677,0.7351061109690616,0.6516507250848503,0.6617840375586854,0.5275080906148867,0.6666666666666666,0.6002994011976048,0.7773049645390071,0.621838371375694,0.7386958591147073,0.6517857142857143,0.7129071170084439,0.7877094972067039,0.7300862506341959,0.5748031496062992,0.4847137298499166,0.5428738090608595,0.6962962962962963,0.8566399374144338,0.6850828729281768,0.6249531659797677
29,0.6637,0.7389414472002046,0.6599814871953101,0.6989671361502348,0.5501618122977346,0.6628930817610063,0.6032934131736527,0.775177304964539,0.6169031462060457,0.7172774869109948,0.625,0.706875753920386,0.7793296089385475,0.7442922374429224,0.6456692913385826,0.490550305725403,0.5747618121718842,0.7299663299663299,0.8437316643849012,0.7348066298342542,0.6097789434245036,0.7389414472002046,0.6599814871953101,0.6989671361502348,0.5501618122977346,0.6628930817610063,0.6032934131736527,0.775177304964539,0.6169031462060457,0.7172774869109948,0.625,0.706875753920386,0.7793296089385475,0.7442922374429224,0.6456692913385826,0.490550305725403,0.5747618121718842,0.7299663299663299,0.8437316643849012,0.7348066298342542,0.6097789434245036
