round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
20,0.6052,0.6052,0.7790560722351074,0.3642483949661255,0.5202558636665344,0.005491396885378642,0.010534935466724418,0.5447874493927125,0.44592088998763907,0.5727699530516432,0.343042071197411,0.5684931506849316,0.4504672897196262,0.7954545454545454,0.5016816143497758,0.7782299084435402,0.5619834710743802,0.5628192032686414,0.7576601671309192,0.6555333998005982,0.5597826086956522,0.37392795883361923,0.6957933579335793,0.5022451728783116,0.7463328769802464,0.52046783625731,0.8022890484739676
21,0.6058,0.6058,0.7555675506591797,0.3533259630203247,0.5231332182884216,0.0052305695710261465,0.00997946588485039,0.5483299595141701,0.446229913473424,0.5699530516431925,0.3592233009708738,0.5616438356164384,0.4336448598130841,0.8073347107438017,0.5134529147982063,0.7909460834181078,0.5702479338842975,0.5730337078651685,0.754874651810585,0.6435692921236291,0.5597826086956522,0.3876500857632933,0.6913653136531366,0.4824876515491693,0.7588499902210053,0.52046783625731,0.7978007181328546
22,0.6099,0.6099,0.7749416828155518,0.34517306089401245,0.5262481570243835,0.00535308553513439,0.01015287671244876,0.5455465587044535,0.4292336217552534,0.5853521126760564,0.34951456310679613,0.547945205479452,0.4130841121495327,0.818698347107438,0.5140134529147982,0.8062054933875891,0.5702479338842975,0.5658835546475995,0.7632311977715878,0.6530408773678963,0.5217391304347826,0.38005390835579517,0.6959409594095941,0.4964077233947014,0.7746919616663407,0.5087719298245614,0.7971274685816876
23,0.6165,0.6165,0.7550438642501831,0.33618271350860596,0.5290260910987854,0.0055780269595563925,0.010524061085356586,0.5379554655870445,0.4057478368355995,0.6105164319248826,0.34627831715210355,0.523972602739726,0.37570093457943926,0.8243801652892562,0.5044843049327354,0.8123092573753815,0.5537190082644629,0.5791624106230848,0.7715877437325905,0.6679960119641076,0.5271739130434783,0.366086743445234,0.7022878228782288,0.5249214189492591,0.7877958145902602,0.5146198830409356,0.7957809694793537
24,0.6237,0.6237,0.7656211853027344,0.3282795250415802,0.5319132208824158,0.005265446306539586,0.009880494797672465,0.5263157894736842,0.39029666254635353,0.6351173708920188,0.34627831715210355,0.5,0.3719626168224299,0.8259297520661157,0.4960762331838565,0.8135808748728383,0.5454545454545454,0.5801838610827375,0.7827298050139275,0.6939182452642074,0.5,0.359470717961284,0.7115867158671587,0.5475976650202066,0.7899471934285156,0.5672514619883041,0.7995960502692998
25,0.6286,0.6286,0.7608707547187805,0.3208976686000824,0.5346882939338684,0.005064623953593003,0.00945442342299576,0.5255566801619433,0.38906056860321386,0.655774647887324,0.33980582524271846,0.5068493150684932,0.37383177570093457,0.8264462809917356,0.5,0.8130722278738556,0.5619834710743802,0.59244126659857,0.7799442896935933,0.7098703888334995,0.5,0.3580004900759618,0.7177859778597786,0.578581050740907,0.7846665362800704,0.6140350877192983,0.8016157989228008
26,0.6354,0.6354,0.7635833621025085,0.31372717022895813,0.5374600291252136,0.004835145648352265,0.008979581374326856,0.5215080971659919,0.3992583436341162,0.6696713615023474,0.343042071197411,0.5205479452054794,0.38878504672897196,0.8202479338842975,0.500560538116592,0.7957782299084435,0.5702479338842975,0.6108273748723186,0.766016713091922,0.7238285144566301,0.5,0.3653516295025729,0.72,0.6008082622361922,0.7807549383923332,0.631578947368421,0.8065529622980251
27,0.6406,0.6406,0.778365969657898,0.3078833520412445,0.5404009819030762,0.004857907829350524,0.008972846359226232,0.5377024291497976,0.4261433868974042,0.6784976525821597,0.3559870550161812,0.5205479452054794,0.41869158878504675,0.8166322314049587,0.4977578475336323,0.7858596134282808,0.5537190082644629,0.6241062308478039,0.7715877437325905,0.7288135593220338,0.5054347826086957,0.3778485665278118,0.7263468634686346,0.6093399191737764,0.7786035595540779,0.6374269005847953,0.8148563734290843
28,0.6441,0.6441,0.7828844785690308,0.3025730848312378,0.5433617234230042,0.0048658137803336485,0.008938567079509,0.5544028340080972,0.4579728059332509,0.6815023474178403,0.36245954692556637,0.5513698630136986,0.4373831775700935,0.8145661157024794,0.5011210762331838,0.7815361139369278,0.5537190082644629,0.6210418794688458,0.7632311977715878,0.7273180458624128,0.5054347826086957,0.3839745160499877,0.7319557195571955,0.6151773686573866,0.7684334050459612,0.6432748538011696,0.8144075403949731
29,0.6479,0.6479,0.7609736323356628,0.2964732050895691,0.5459673404693604,0.004612160374966205,0.008432240892131595,0.5652834008097166,0.4752781211372064,0.68,0.3851132686084142,0.5753424657534246,0.4747663551401869,0.809400826446281,0.5056053811659192,0.7866225839267549,0.5785123966942148,0.616956077630235,0.7715877437325905,0.7223330009970089,0.5271739130434783,0.405047782406273,0.7326937269372694,0.6095644364616075,0.7647173870526109,0.631578947368421,0.8099192100538599
