round,global_acc,per_client_gen_acc,lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
41,0.658,0.658,0.03,0.7374073127077474,0.6525763653193459,0.6886384976525821,0.39805825242718446,0.6415094339622641,0.6302395209580839,0.7900709219858156,0.5225169648365207,0.7263207996192289,0.6205357142857143,0.7104945717732207,0.7960893854748603,0.7625570776255708,0.5905511811023622,0.3326848249027237,0.6391211355240132,0.76341189674523,0.8672012517113241,0.6850828729281768,0.6420007493443237
42,0.6614,0.6614,0.03,0.7325492201482997,0.6454797901882136,0.6923943661971831,0.517799352750809,0.6257861635220126,0.6287425149700598,0.8382978723404255,0.5872917951881554,0.7277486910994765,0.6473214285714286,0.6957177322074789,0.8296089385474861,0.7747336377473364,0.6141732283464567,0.44969427459699834,0.6348434765700953,0.7434343434343434,0.8703305300215138,0.6519337016574586,0.6255151742225553
43,0.661,0.661,0.03,0.7560726156993096,0.6726319037334156,0.6747417840375587,0.49514563106796117,0.640251572327044,0.6287425149700598,0.8397163120567376,0.5632325724861197,0.7391718229414564,0.6383928571428571,0.6975271411338962,0.8240223463687151,0.7792998477929984,0.6141732283464567,0.4121734296831573,0.6323157690064165,0.7367003367003367,0.881087424212791,0.6574585635359116,0.6275758711127764
44,0.6684,0.6684,0.03,0.759140884684224,0.6744831842024067,0.6837558685446009,0.44660194174757284,0.6698113207547169,0.6601796407185628,0.823404255319149,0.5638494756323257,0.7353641123274631,0.6383928571428571,0.7285886610373945,0.8324022346368715,0.7970573313039067,0.6141732283464567,0.3941078376876042,0.6214271825782617,0.7699214365881033,0.8673968316057109,0.6519337016574586,0.6225177969276883
45,0.6698,0.6698,0.03,0.7450779851700332,0.663992594878124,0.6888262910798122,0.46601941747572817,0.6597484276729559,0.6467065868263473,0.8156028368794326,0.5626156693399136,0.7367920038077106,0.6071428571428571,0.7243667068757539,0.7821229050279329,0.786910197869102,0.5984251968503937,0.40605892162312396,0.6325102080497764,0.788327721661055,0.8703305300215138,0.6740331491712708,0.6528662420382165
46,0.6691,0.6691,0.03,0.7734594732804909,0.7071891391545819,0.6625352112676056,0.44336569579288027,0.6811320754716981,0.6721556886227545,0.8283687943262411,0.5613818630475016,0.7339362208472157,0.6339285714285714,0.7264776839565742,0.7988826815642458,0.7879249112125825,0.6377952755905512,0.40689271817676487,0.6239548901419405,0.7584736251402918,0.8715040093878349,0.6629834254143646,0.6448107905582615
47,0.6694,0.6694,0.03,0.7614420864229098,0.6899105214439988,0.7209389671361502,0.43042071197411,0.6566037735849056,0.6422155688622755,0.8390070921985816,0.5478099938309685,0.7401237505949548,0.6607142857142857,0.7101930036188179,0.8128491620111732,0.791476407914764,0.6299212598425197,0.3649249583101723,0.6527318685592067,0.7575757575757576,0.8711128495990612,0.6740331491712708,0.6431247658298989
48,0.6654,0.6654,0.03,0.7486576323191,0.6713977167540882,0.6630985915492957,0.4563106796116505,0.6270440251572327,0.6422155688622755,0.8134751773049645,0.5718692165330043,0.7353641123274631,0.59375,0.6851628468033776,0.7737430167597765,0.7894469812278031,0.5826771653543307,0.41245136186770426,0.6441765506513708,0.7820426487093154,0.8742421279092509,0.6685082872928176,0.656238291494942
49,0.6736,0.6736,0.03,0.7558169266172334,0.6698549830299291,0.708169014084507,0.48220064724919093,0.6635220125786163,0.6586826347305389,0.850354609929078,0.5441085749537322,0.7491670633031889,0.6205357142857143,0.7168275030156815,0.8128491620111732,0.8001014713343481,0.5905511811023622,0.3949416342412451,0.6507874781256077,0.7519640852974186,0.8715040093878349,0.6629834254143646,0.6566129636568003
50,0.6718,0.6718,0.03,0.7491690104832524,0.6723233569885838,0.6905164319248827,0.5145631067961165,0.670440251572327,0.6526946107784432,0.8184397163120567,0.6070326958667489,0.7315564017134698,0.6383928571428571,0.7237635705669482,0.8072625698324022,0.7879249112125825,0.6220472440944882,0.45136186770428016,0.6231771339685008,0.7712682379349046,0.8636808136123606,0.6629834254143646,0.6481828400149869
51,0.6659,0.6659,0.03,0.7481462541549476,0.6578216599814872,0.6901408450704225,0.4336569579288026,0.6427672955974842,0.6467065868263473,0.8390070921985816,0.5694016039481802,0.7482151356496907,0.625,0.7080820265379976,0.8240223463687151,0.7990867579908676,0.6456692913385826,0.39188438021122846,0.6445654287380906,0.7694725028058361,0.8765890866418932,0.6740331491712708,0.6539902585237917
52,0.6722,0.6722,0.03,0.7665558680644337,0.6849737735266893,0.6970892018779342,0.517799352750809,0.6408805031446541,0.6526946107784432,0.8276595744680851,0.6051819864281308,0.7396477867682056,0.6428571428571429,0.7023522316043426,0.8212290502793296,0.8082191780821918,0.6141732283464567,0.4649805447470817,0.602177717285631,0.7699214365881033,0.8744377078036378,0.6685082872928176,0.6534282502810042
